answer,question
"[""Marley""]",name the city in brazil were confederates moved after the civil war
"[""A mood swing""]",when is season 4 of orange is the new black coming out
"[""video editing""]",who plays esperanza on if loving you is wrong
"[""Zaira Wasim""]",where is three billboards outside of ebbing missouri filmed
"[""March 25, 2011""]",when did the philadelphia eagles start playing football
"[""1981""]",who sings the song you make me want to shout
"[""July 16, 2017""]",when was the last time the houston rockets went to the nba finals
"[""10""]",who played the most nba all star games
"[""Constantine""]",when does my hero academia season 3 ep 12 come out
"[""Mary Kate Schellhardt""]",when was the national world war ii memorial built
"[""35""]",shooter from love & hip hop atlanta real name
"[""10 one-hour episodes""]",who is in charge of public schools in america
"[""Miguel Cabrera""]",who played catherine banning in the 1999 remake of the thomas crown affair
"[""1984""]",who was in england before the anglo saxons
"[""Atlanta–Fulton County Stadium""]",when does the latest riverdale episode come out
"[""those that have died""]",how much territory did the ottoman empire cover
"[""In 1995""]",when was an occurrence at owl creek bridge written
"[""May 5, 1992""]",who's the highest paid nba player of all time
"[""PewDiePie""]",when did god of war ascension come out
"[""January 11, 1970""]",who played organ on fly like an eagle
"[""4""]",who sings whole new world in aladdin movie
"[""pyramidion""]",who played robin in the tv series batman
"[""copper""]",who made the infamous raid at harper's ferry in 1859
"[""volume of the container decreases""]",who was blackie's girlfriend on general hospital
"[""March 27, 2018""]",who are the voices on the phone walking dead
"[""18 August 2011""]",what is the best selling nintendo 3ds game
"[""centroid""]",who owns the palace hotel in new york city
"[""December 2003""]",who plays yondu in guardians of the galaxy
"[""San Antonio""]",who is the top selling female artist of all time
"[""Dev"",""Devin Star Tailes""]",how many membranes do gram negative bacteria have
"[""centroid""]",who has hit the most grand slams in mlb history
"[""179""]",where does russia have access to the ocean
"[""Marvin Gaye""]",where is the washington post based out of
"[""Queen's Park""]",when is series 3 of 800 words being aired
"[""Zone Improvement Plan""]",who was the egyptian president who was assassinated in 1981
"[""2018""]",who wins at the end of rocky 4
"[""1967""]",when did mcdonald's stop putting cookies in happy meals
"[""four""]",tailed bacteriophages fall within which of baltimore groups
"[""Mars Bonfire""]",when do you find out who a is season 1
"[""1980""]",when was the first ever mcdonald's opened
"[""35""]",who is the top selling author of all time
"[""August 17, 2018""]",what breed is the lady and the tramp dog
"[""E. M. Forster""]",when was the forest act enacted during the british period
"[""James Arthur""]",who won season 10 worst cooks in america
"[""copper""]",who did the heat beat in 2006 finals
"[""Australia""]",where did they film attack of the clones
"[""1980""]",when was fast times at ridgemont high made
"[""1890""]",where was the world's first commercial natural gas well drilled
"[""University of South Carolina""]",when was fast times at ridgemont high made
"[""horses""]",where do murphy sam and jodi broadcast from
"[""2–4 years""]",what kind of gun did dirty harry carry
"[""Alex Rodriguez""]",when did india win its first cricket world cup
"[""Eli Marienthal""]",who played uncle arthur in the comedy company
"[""10 one-hour episodes""]",what type of economic system does thailand have
"[""constitutional republic""]",when did 21 cfr part 11 become effective
"[""April 1, 1999""]",who is the girl from brenda's got a baby
"[""35""]",who has held the office for chief minister for the longest time
"[""Mary Kate Schellhardt""]",who sings in the middle of a memory
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",what was the original language of the new testament
"[""7""]",what religious groups lived in the new england colonies
"[""A mood swing""]",what is the band on a cigar for
"[""71%""]",what unit would you use to measure the weight of a apple
"[""1988""]",when does marriage boot camp family edition come on
"[""1920 to 1933""]",where does russia have access to the ocean
"[""Calcium ions""]",what are the names of the cinque ports
"[""1988""]",who leads the national league in home runs this year
"[""17""]",what issues did the various new deal programs address
"[""Sarabi""]",state the general molecular formula for a monosaccharide
"[""pyramidion""]",when does arrow season 6 episode 11 air
"[""George Casper Homans""]",when does new season of jersey shore start
"[""Shirley Mae Jones""]",what is the interior angle of a 20 sided polygon
"[""John von Neumann""]",where are most of your taste buds located on your tounge
"[""August 17, 2018""]",who are the voices on the phone walking dead
"[""1967""]",who does holden go on a date with
"[""17""]",who's winning the cowboys or the redskins
"[""Dev"",""Devin Star Tailes""]",who was the little boy in the shining
"[""pyramidion""]",when did the use of lead paint end
"[""2012""]",what season did elena and damon get together
"[""71%""]",when will the nba 2018-19 schedule be released
"[""to perceive linear acceleration""]",when does the radio times come out for christmas
"[""ground state""]",who plays lucas in days of our lives
"[""Monasteries"",""wealthy individuals"",""rulers""]",what are the products that result from the light reactions of photosynthesis
"[""six""]",what is the longest race track in the world
"[""Queen's Park""]",who played patty in diary of a wimpy kid
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",the chemical produced and secreted by the lining of the stomach is
"[""Australia""]",when did the republicans gain control of the house
"[""2010""]",who sings beauty and the beast with ariana grande
"[""March 27, 2018""]",who is the guy in you dont know my name
"[""originally from the Greek""]",who plays the voice of edna in the incredibles
"[""1960""]",when was the last solar eclipse seen in india
"[""12""]",who plays the queen in episode 1 star wars
"[""Miguel Cabrera""]",what book comes after glass in the crank series
"[""Saddam Hussein""]",what was the purpose of the national industrial recovery act
"[""Spanish""]",who has been on the 100 dollar bill
"[""2017""]",the study of the bumps on the skull to determine personality traits is known as
"[""State governments""]",when does the goldbergs season 5 come out
"[""New Netherland""]",when did hull fc win the challenge cup
"[""Marvin Gaye""]",who sang if i can't have you by the bee gees
"[""West Indies""]",when did psa airlines go out of business
"[""Josh Groban""]",number of lives lost in world war 2
"[""1974""]",who played the male lead role in the movie 'mughal-e-azam'
"[""March 9, 2018""]",the fibrous sac covering of the heart which is in contact with the pleura is the
"[""2000""]",where is the band mumford and sons from
"[""West Bengal""]",who is a winner of big boss in tamil
"[""1980""]",who played the feral kid in mad max 2
"[""James Arthur""]",who plays archie on once upon a time
"[""Niagara River""]",where was troy fall of the city filmed
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",where did the congregation of holy cross begin
"[""a maroon Bristol 405""]",who are the three individuals named in a trust
"[""PewDiePie""]",when did seat belts become law in alberta
"[""Billie Jean King""]",who plays dwight's brother in the office
"[""1982""]",who plays rachel's mom in season 2 of friends
"[""Richard Dawson""]",top 10 highest grossing movies of all time
"[""George Casper Homans""]",what part of canada is above new york
"[""Marley""]",when was around the world in 80 days published
"[""Australia""]",when was the last time boston red sox won the world series
"[""Ryan ten Doeschate""]",trans siberian orchestra the ghosts of christmas eve songs
"[""China""]",what does the posterior root of a spinal nerve carry
"[""Potassium chlorate""]",where did the name root beer come from
"[""1981""]",what is the meaning of j c b
"[""May 5, 1992""]",who wrote the byrds song turn turn turn
"[""In 1995""]",when is season 15 of grey's anatomy coming on
"[""April 28, 2017""]",when was the first gastric bypass surgery performed
"[""Monasteries"",""wealthy individuals"",""rulers""]",who starred in the silence of the lambs
"[""2017""]",what is the 4th largest city in the usa
"[""Monasteries"",""wealthy individuals"",""rulers""]",a method of obtaining an image of the interior of the body that does not use radiation
"[""4""]",genre scenes were popular in the netherlands for their
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",where do baseball players go when they get ejected
"[""December 2003""]",who had the most advanced economy in the world before the eighteenth century
"[""St. Louis Cardinals"",""San Francisco Giants""]",who is next in line to be the monarch of england
"[""four""]",when does grey's anatomy episode 9 season 14 air
"[""Eagles""]",who are the architects the athenian acropolis and who was in charge of the sculptural program
"[""2012""]",when did fingerprints start being used by the police
"[""2017""]",who played the sergeant major in we were soldiers
"[""35""]",who sang love don't live here anymore
"[""12""]",who played the first lady in olympus has fallen
"[""Niagara River""]",the key element that differentiates a terry stop from an arrest is
"[""2015""]",how many times has cristiano ronaldo won world best player
"[""Ryan Guzman""]",where do the ny yankees play home games
"[""Evaluation and management""]",when did the vietnam war end what year
"[""produces a lubricating mucus""]",who holds the most passing yards in the nfl
"[""Amanda Shiflett""]",who plays coby in packed to the rafters
"[""2–4 years""]",who wrote the music for the mighty boosh
"[""the axon terminal""]",who sang the national anthem super bowl last year
"[""2000""]",when does mother come out at the cinema
"[""China""]",when did the first episode of snl air
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who was on the central powers side in ww1
"[""oxidative phosphorylation""]",in poland the movement against communism was led by
"[""Clemson\n1""]",where does girl with the dragon tattoo take place
"[""10""]",who plays the boy in journey to the center of the earth
"[""Sachin Tendulkar""]",when was the bay bridge in maryland built
"[""Machilipatnam""]",who sings so nice to be with you
"[""1998""]",what side of the road to drive in sweden
"[""1980""]",what was the last year ford made the sport trac
"[""17""]",who does the voice of woody woodpecker the movie
"[""1939""]",when did the south declare war on the north
"[""Welton Academy""]",where does cooper's hawk wine come from
"[""the axon terminal""]",who is in charge of the super bowl halftime show
"[""Amanda Shiflett""]",what is the name of camilas current album
"[""Lebanese""]",where does brian's dad live in the book hatchet
"[""four""]",when does episode 16 of boruto come out
"[""Phillip Alford""]",when did the first titanic movie come out
"[""1984""]",when was the first drunk driving law passed
"[""Bella Dayne""]",who determines what is and what is not criminal
"[""1988""]",where can the national guard be deployed to
"[""Citytv""]",who sings don't call us we'll call you
"[""18""]",how many states in us still have death penalty
"[""3 to 8 days""]",who wrote the song 25 or 6 to 4
"[""1974""]",where does the ureter connect to the kidney
"[""2000""]",who was the host of the 2017 bet awards
"[""Mexico"",""Soviet Union""]",who employs the most employees in the world
"[""constitutional republic""]",most runs by a team in a game
"[""Josh Groban""]",where can you find india's only floating casino
"[""1998""]",who are the characters in green eggs and ham
"[""2018""]",where is the main famine effected continent in the world
"[""Jose Garces""]",preamble of india is amended how many times
"[""2015""]",how many games did the oakland raiders win last year
"[""John O'Banion""]",a member of the commonwealth that was not colonized by britain is
"[""2009""]",who is known as the first lady of indian cinema
"[""a maroon Bristol 405""]",when do deer lose their antlers in california
"[""Carole King""]",when was the picture of dorian gray written
"[""in 2018""]",who does jason sudeikis play on the cleveland show
"[""rose window""]",orange is the new black season 5 humps
"[""1981""]",who led the metis in the rebellions at red river in 1870 and in the northwest in 1885
"[""Bella Dayne""]",what's the tallest roller coaster in the us
"[""December 15, 2017""]",what country did america fight in world war 1
"[""China""]",where does the movie great outdoors take place
"[""10 one-hour episodes""]",who does don mail meditations in an emergency to
"[""copper""]",when does the next greys anatomy episode air
"[""Islamic prophet Muhammad""]",what happens to dr shepherd on grey's
"[""PewDiePie""]",what was the room number in the shining
"[""10 one-hour episodes""]",when did nigeria become part of the commonwealth
"[""Dev"",""Devin Star Tailes""]",what is the name of hen's house
"[""1792""]",who was the first pick in the nba draft 2018
"[""12""]",how many innings are there in the world series
"[""Sachin Tendulkar""]",who sang the original red roses for a blue lady
"[""35""]",where was the original parent trap camp filmed
"[""Jose Garces""]",who is the highest goal scorer in the confederation cup 2017
"[""a wild Pikachu""]",where is the thymus gland located in the human body
"[""eastward, in prograde motion""]",what is the main train station in kyoto
"[""2017""]",who got married in think like a man 2
"[""2000""]",who has the power to create post offices
"[""3 to 8 days""]",journal of physics a mathematical and theoretical abbreviation
"[""Jason Michael Lee""]",when was the first gastric bypass surgery performed
"[""V8 engine""]",who is the bomber in the westing game book
"[""Eagles""]",when does new episode of dragon ball super come out
"[""1981""]",who wrote you are so beautiful by joe cocker
"[""Monasteries"",""wealthy individuals"",""rulers""]",who conquered the persian empire and most of the ancient world
"[""King Edward Peak""]",how many premier league trophies have man city won
"[""Venus""]",who wrote the song they don't care about us
"[""1,089 sq ft""]",who sings it must have been love in pretty woman
"[""1980""]",who played dr chase's father on house
"[""August 17, 2018""]",thing that connects tongue to bottom of mouth
"[""2–4 years""]",what does the winner get of america's got talent
"[""Zone Improvement Plan""]",what is an example of a web server
"[""US$500""]",what is the current world record for shot put
"[""James Arthur""]",what are the public holidays in hong kong
"[""9""]",when does the south west wind blow in nigeria
"[""Monasteries"",""wealthy individuals"",""rulers""]",who is the voice for clifford the big red dog
"[""West Bengal""]",who is the current chair of the u.s. central bank and on what date did this person take office
"[""Abigail Rokison-Woodall""]",what is the area code for dallas tx
"[""Constantine""]",who has the number one pick in the nba draft this year
"[""Charles Young""]",where is the las vegas football stadium going to be
"[""Clayton Moore""]",who has won most academy awards for best actor
"[""Thurl Ravenscroft""]",who plays the little girl in miracle on 34th street 1994
"[""Monasteries"",""wealthy individuals"",""rulers""]",when was the last year silver dimes were made
"[""Josh Groban""]",in the health belief model the perception of a health threat is based on
"[""1920 to 1933""]",when was the first masters golf tournament played
"[""1900""]",who has a higher rank sergeant or lieutenant
"[""13""]",when was the last indian head nickel made
"[""E. M. Forster""]",who plays snow white in the huntsman winter's war
"[""10""]",did pokemon start as a game or a show
"[""August 17, 2018""]",where did they film jingle all the way
"[""2017""]",who is the leader of ruling party in rajya sabha
"[""2017""]",where did they film ninja warrior in australia
"[""Jimmy Cliff""]",who sang a heart is a house for love
"[""Anil Kumar Jha""]",the first known european to set foot on north america was
"[""1984""]",how many stars does the american flag has
"[""Jason Michael Lee""]",who plays noah in the boy next door
"[""ice caps""]",how many shows are in season 7 of game of thrones
"[""Calcium ions""]",how many innings are there in the world series
"[""South Side, Chicago""]",where did the white sand in destin come from
"[""1981""]",when does season 5 episode 24 of steven universe
"[""12""]",who finished the dark knight as the joker
"[""1792""]",who steers the boat on the river styx
"[""centroid""]",when does the new my hero academia movie come out
"[""Dylan""]",where was the movie conan the destroyer filmed
"[""North Korea""]",how many episodes of rurouni kenshin are there
"[""New York Yankees""]",who built the first altar in the bible
"[""New Netherland""]",statue of liberty when was it given to us
"[""March 9, 2018""]",where was the cabinet of dr caligari filmed
"[""Carole King""]",when did trinidad and tobago become an independent nation
"[""1939""]",how many english soldiers died in world war 2
"[""1974""]",when is sonu ke titu ki shaadi releasing
"[""May 5, 1992""]",which president organized the trade missions to japan
"[""a compulsory governmental insurance system""]",who wrote the song i'm not in love
"[""New York Yankees""]",when was the grand canyon national park established
"[""18""]",who plays claudio in much ado about nothing
"[""April 28, 2017""]",who were the emperors of the qin dynasty
"[""Eagles""]",what is the other name of west indies
"[""2018""]",who is arathorn in the lord of rings
"[""New Netherland""]",who plays steve in peter kay's car share
"[""Machilipatnam""]",little boy who played in the sixth sense
"[""March 9, 2018""]",when does school leaving age change to 18
"[""copper""]",who wants to be a millionaire question format
"[""1,089 sq ft""]",when was on the origin of species published
"[""ground state""]",when is a new episode of dynasty coming out
"[""Jose Garces""]",what percentage of the uk population say they have no religion
"[""Miguel Cabrera""]",where did the term dark ages come from
"[""2018""]",who is the narrator of snapped killer couples
"[""John O'Banion""]",when did alpine skiing come to the olympics
"[""1974""]",when is a new episode of dynasty coming out
"[""King Edward Peak""]",who plays claire on days of our lives
"[""E. M. Forster""]",when does the next season of once upon a time come on
"[""1960""]",when was bhopal state merged in the indian union
"[""those that have died""]",who wrote ain't no sunshine when you're gone
"[""a wild Pikachu""]",who played peter pan's daughter in hook
"[""Josh Groban""]",how old do you have to be to serve alcohol in pennsylvania
"[""New York Yankees""]",who is related to the rock in wwe
"[""Spanish""]",when did the second republic in france end
"[""West Indies""]",which type of climate is characteristic of antarctica
"[""12""]",who fought the confederates in the american civil war
"[""Thurl Ravenscroft""]",where did jesus heal peter's mother in law
"[""Amanda Shiflett""]",when does keeping up with the kardashians season 14 end
"[""Zaira Wasim""]",in which episode do mike and rachel get together
"[""Saleisha Stowers""]",who sings the theme song from only fools and horses
"[""Australia""]",where are producers located on the energy pyramid
"[""March 15, 2013""]",fire wall is used in communication to save from
"[""35""]",what shakespeare play is sons of anarchy based on
"[""1943""]",what was the name of the hamburger guy in popeye
"[""March 15, 2013""]",who has been appointed as the new chairman of sebi
"[""1974""]",who played mr banks in mary poppins movie
"[""James Arthur""]",when is the last episode of the fosters season 5
"[""four""]",who wrote you're going to love me
"[""Greek""]",who was the first emcee of wheel of fortune
"[""10 one-hour episodes""]",where does the iron in your blood come from
"[""2–4 years""]",who was the roman emperor when jerusalem was destroyed
"[""volume of the container decreases""]",who won season 4 of america's got talent
"[""Marvin Gaye""]",where was the film far from the madding crowd filmed
"[""Parafollicular cells""]",who plays spencer's mother on pretty little liars
"[""Dylan""]",who is jake's mom in the dark tower
"[""after a minor infringement""]",who introduced the concept of providing alu in the computer system
"[""Zaira Wasim""]",when did the sabre tooth tiger became extinct
"[""12""]",who killed marquis in tale of two cities
"[""Sarabi""]",what is the oldest civilization in north america
"[""Barbicide""]",who won football manager of the year 2018
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when did the república de yucatán declare independence from mexico
"[""2015""]",who is showing la liga 2018/19 on tv
"[""pyramidion""]",who sang the james bond theme song live and let die
"[""Marley""]",when was the last time the social security cap was raised
"[""ground state""]",who sang what's it gonna be
"[""China""]",when does the second part of the walking dead season 8 start
"[""1967""]",when did the harry potter books come out
"[""August 17, 2018""]",what was the codename for the persian gulf war
"[""a compulsory governmental insurance system""]",who won the second battle of the marne
"[""1943""]",who is the current chair of the u.s. central bank and on what date did this person take office
"[""2018""]",who has been the wife and mother of a us president
"[""to perceive linear acceleration""]",when is the olympics going to be in america
"[""1792""]",when does fear the walking dead season 4 come out
"[""eastward, in prograde motion""]",when did roller derby first appear in the press
"[""August 17, 2018""]",when did the metropolitan police force become a service
"[""7""]",where can i use my golden age passport
"[""1967""]",is the 49ers in the afc or nfc
"[""18""]",when did china trade on the silk road
"[""April 28, 2017""]",where did the steel industry first emerge in the united states
"[""2012""]",​a statement that tests a value is called a ____ statement
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",when does brawl stars come out for ios
"[""John O'Banion""]",present chief justice of the supreme court of india
"[""Thurl Ravenscroft""]",where did its a wonderful life take place
"[""1939""]",who has been on saturday night live the longest
"[""ice caps""]",who played in the world series in 2015
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who sang the theme song to all that
"[""PewDiePie""]",what is the first known polyphonic setting of all the sung movements of the mass ordinary
"[""42""]",when was swimming first introduced to the commonwealth games
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",where does the vagus nerve enter the abdomen
"[""Ireland""]",when do we celebrate world environment day and why
"[""Billie Jean King""]",who plays the girl in high school musical
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when was do they know it's christmas
"[""December 15, 2017""]",who won the popular vote 2016 presidential election
"[""George Hudson""]",where is the largest bell in the world
"[""Jason Michael Lee""]",where is the hogan stand in croke park
"[""six""]",who played judy in lost in space movie
"[""3 to 8 days""]",where did they film the witches of eastwick
"[""1792""]",when is the second part of the new it coming out
"[""John von Neumann""]",when was the statue of liberty placed on ellis island
"[""18""]",when do damon and elena get together in vampire diaries
"[""Marvin Gaye""]",who is going on tour with taylor swift 2018
"[""Machilipatnam""]",who made the song young dumb & broke
"[""Ireland""]",one side effect of price ceilings is that they produce
"[""Jason Michael Lee""]",where does rent a center get their furniture
"[""Spanish""]",the originals season 4 episode 9 airing date
"[""2012""]",why do you put fork marks on peanut butter cookies
"[""Spanish""]",who sang i see fire i see rain
"[""volume of the container decreases""]",when was ama granted a university status by the commission of higher education
"[""St. Louis Cardinals"",""San Francisco Giants""]",who did jessica jones kill in season 1
"[""13""]",how many members does a nuclear family have
"[""1939""]",how many episodes are there in when calls the heart season 3
"[""2017""]",who owns the palace hotel in new york city
"[""Gabrielle Haugh""]",what is the liquid in the brain called
"[""Amanda Shiflett""]",who plays wonder woman in justice league 2017
"[""video editing""]",when did the vietnam war start for us
"[""Ryan Guzman""]",who did hannah gave birth to in the bible
"[""1988""]",who won australia's got talent 2011 winner
"[""Marvin Gaye""]",who is the starting quarterback for the seattle seahawks
"[""St. Louis Cardinals"",""San Francisco Giants""]",who plays jimmy's voice in gta 5
"[""Sarabi""]",when is imagine dragons next album coming out
"[""Sarabi""]",who does natalie portman play in the phantom menace
"[""Meredith Willson""]",where are calcium ions stored in a cell
"[""Ireland""]",psychology emerged as a science from the field of
"[""March 9, 2018""]",sequel to the book holes by louis sachar
"[""1974""]",when was the wizard of oz first shown in color
"[""Bella Dayne""]",who does lara jean end up with at the end of the books
"[""December 15, 2017""]",when did look what u made me do come out
"[""12""]",who won the golden bat in champion trophy 2017
"[""eastward, in prograde motion""]",where did 4th impact come in the x factor
"[""PewDiePie""]",what type of government system does the usa have
"[""Abigail Rokison-Woodall""]",who wrote the song i drive your truck
"[""Richard Dawson""]",where did jesus heal peter's mother in law
"[""18""]",how many song tracks are there in the movie lagaan
"[""2002""]",who won the national championship last year basketball
"[""1942""]",where did most political machines arise and receive the most support at the turn of the century
"[""South Side, Chicago""]",who drove the number 16 car in nascar
"[""13""]",who constructed the suez canal and when was it finished
"[""2000""]",who plays sherman in mr peabody and sherman
"[""Queen's Park""]",how does a black mamba kill its prey
"[""1981""]",who played clara edwards on andy griffith show
"[""17""]",who plays will on the bold and beautiful
"[""centroid""]",what season is it's a trap family guy
"[""six""]",who sings the opening song on the lion king
"[""1942""]",a large collection of servers is called a(n)
"[""1950""]",who is the actor who plays the beast in beauty and the beast
"[""May 5, 1992""]",who played role of definite in gangs of wasseypur
"[""1962""]",who wrote the song the little drummer boy
"[""Spanish""]",what percentage of canada's economy is oil and gas
"[""Marvin Gaye""]",when was the last time a hurricane hit bermuda
"[""1984""]",who sang the song it's so nice to be with you
"[""Citytv""]",how many fred astaire dance studios are there
"[""Shirley Mae Jones""]",when did harry potter and the sorcerer's stone release
"[""1980""]",who is the authorized signature on a cashiers check
"[""Dylan""]",who sings this is me in greatest showman
"[""ice caps""]",where did me myself and irene take place
"[""1942""]",who wrote music for singing in the rain
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",what is the biggest cause of poverty in america
"[""1939""]",where was a place to call home filmed
"[""18""]",most goals in an epl season by a team
"[""Mexico"",""Soviet Union""]",who holds the most passing yards in the nfl
"[""1984""]",when does the new beauty and the beast take place
"[""those that have died""]",what is the name of the castle in disneyland
"[""six""]",what is the tea bag made out of
"[""13""]",who plays theo carver on days of our lives
"[""Thurl Ravenscroft""]",what is the largest of the lymphoid tissue found in the pharynx
"[""Parafollicular cells""]",who killed missy in the movie the shack
"[""July 16, 2017""]",what is the songkran festival and what does it mean
"[""Carole King""]",who is the original artist of proud mary
"[""Lionel Messi""]",who won the last food network star 2017
"[""10""]",the biggest nuclear power plant in the world
"[""China""]",dragon ball z super next episode release date
"[""those that have died""]",what is the next marvel movie after civil war
"[""Jason Michael Lee""]",is a pontiac vibe a car or suv
"[""August 17, 2018""]",when was the american pledge of allegiance written
"[""Lebanese""]",what does the zip in zip code stand for
"[""China""]",who composed the music for jana gana mana
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when did michigan become a state in the usa
"[""Lionel Messi""]",how old was aisha when prophet muhammad married her
"[""Tuticorin (Thoothukudi)""]",when did 18 become the age to vote
"[""New York Yankees""]",vvpat first used in which election in india
"[""Monasteries"",""wealthy individuals"",""rulers""]",who played skeletor in masters of the universe
"[""1980""]",where is the highest minimum wage in united states
"[""1974""]",when was the first gibson les paul made
"[""after a minor infringement""]",when was the metric system introduced in australia
"[""originally from the Greek""]",how many episodes in the first season of anne with an e
"[""18""]",who won odi series india vs england 2018
"[""Greek""]",who does bo end up with in lost girl
"[""1981""]",where was the first international earth summit held
"[""Anil Kumar Jha""]",what position did aaron judge play in football
"[""Tuticorin (Thoothukudi)""]",where did the name root beer come from
"[""May 5, 1992""]",who was the last roman emperor and what happened to him
"[""Queen's Park""]",where are hydrogen ions concentrated in cellular respiration
"[""China""]",at which part of eyes there is no sense of vision
"[""Ireland""]",who played the weasley brothers in harry potter
"[""10""]",who narrates the prologue in beauty and the beast
"[""Saleisha Stowers""]",when did the 100 season 3 come out
"[""1998""]",how many episodes are in the carrie diaries season 2
"[""A mood swing""]",who built kashi vishwanath temple in 16 century
"[""March 25, 2011""]",who is the servant through whom allah provided the quran
"[""1980""]",when does the new season of hard knocks start
"[""2002""]",who is the world's longest reigning monarch ever
"[""Alex Rodriguez""]",who played ronnie barker's daughter in porridge
"[""Sarabi""]",who won the first season of the block
"[""35""]",what is the school in dead poets society
"[""1998""]",who sang the theme song from half and half
"[""10""]",when did steph curry win his first ring
"[""1988""]",when does the next season of travelers come out
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who qualified in group h 2018 world cup
"[""1984""]",where does the desplaines river start and end
"[""2012""]",who played mother nature in santa claus 2
"[""Meredith Willson""]",the vedic period in india is marked by the development of
"[""Ireland""]",when was the united farm workers union formed
"[""2002""]",who did alabama play in 2015 bowl game
"[""Lacey Turner""]",repetitive dna at the end of a eukaryotic chromosome
"[""China""]",who is the sponsoring bank for the pandian gramin bank
"[""Lake Baikal""]",who is known as the father of the indian constitution
"[""Amanda Shiflett""]",where did the idea of cats having nine lives come from
"[""Monasteries"",""wealthy individuals"",""rulers""]",who are utah's representatives in the house
"[""in 2018""]",who opened the first school for the blind in the us
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when did season 2 of luke cage start
"[""George Casper Homans""]",who is the current president of france today
"[""redox reactions""]",who replaced glenn frey in the eagles band
"[""US$500""]",when did just dance by lady gaga come out
"[""John O'Banion""]",who killed dennis rickman in eastenders in 2005
"[""eastward, in prograde motion""]",when does phantom of the opera take place
"[""Over 2,500""]",the main port of axum was the red sea city of
"[""Billie Jean King""]",the principal balkan country in which ethnic cleansing took place in the mid-1990s was
"[""Over 2,500""]",who plays oliver in how to get away
"[""122""]",what unit would you use to measure the weight of a apple
"[""10 one-hour episodes""]",which teams have won the world cup four times
"[""March 15, 2013""]",who is in the band all that remains
"[""St. Louis Cardinals"",""San Francisco Giants""]",where did the song santa claus is coming to town come from
"[""Potassium chlorate""]",german word for enjoying other people's misery
"[""after a minor infringement""]",the code which refers to steel for general purpose
"[""John von Neumann""]",when did a computer first beat a human at chess
"[""2018""]",when was the last time adelaide crows won a premiership
"[""July 16, 2017""]",who wrote the song every picture tells a story
"[""King Edward Peak""]",who plays del boy in rock and chips
"[""Monasteries"",""wealthy individuals"",""rulers""]",when did the santa clause movie come out
"[""Richard Dawson""]",when will the nba 2018-19 schedule be released
"[""1960""]",which part of the constitution specifically reserves powers for the states
"[""March 9, 2018""]",when did the baseball player jackie robinson die
"[""eastward, in prograde motion""]",japan referred to its expansionist policy during the 1930s and early 1940s as
"[""1943""]",what is the meaning of listen by beyonce
"[""centroid""]",the cells that undergo spermatogenesis and have 1 'c' dna content are
"[""Alex Rodriguez""]",who is the first governor general of the bahamas
"[""Venus""]",who wrote the hymn i need thee every hour
"[""Gabrielle Haugh""]",when did the bengals last make the playoffs
"[""Richard Dawson""]",what is the percentage of hindu in india 2018
"[""George Casper Homans""]",where was the movie after the sunset filmed
"[""18 August 2011""]",dry ice (solid co2) is which type of solid
"[""Ireland""]",what are the five steps of the grieving process
"[""Greek""]",the djoser pyramid was unique in the old kingdom in being
"[""A mood swing""]",who needed a brain in the wizard of oz
"[""rose window""]",what was the name of the mouse in the movie the green mile
"[""horses""]",when did the battle of san jacinto happen
"[""10 one-hour episodes""]",who emerged as the head of the nationalist party and ruler of china by the late 1920s
"[""Charles Young""]",who has the 6th largest economy in the world
"[""71%""]",who plays the flash on the tv series
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who sang i was kaiser bill's batman
"[""Christopher Robert Evans""]",when was the first drunk driving law passed
"[""Islamic prophet Muhammad""]",at the end of the hundred years war the english only held
"[""San Antonio""]",one of the british island in the irish sea
"[""12""]",how do you say peace be with you in muslim
"[""7""]",what is joy's job in what happens in vegas
"[""Pom Klementieff""]",what region of the world is russia in
"[""Charles Young""]",when did australia change to 8 digit phone numbers
"[""eastward, in prograde motion""]",where was the world's largest uncut diamond discovered
"[""Ryan Guzman""]",how many grammy awards does r kelly have
"[""1982""]",when did the first text message get sent
"[""Alex Rodriguez""]",names of the darling family in peter pan
