Penn Station/Madison Sq West	Manhattan	3	18.8
Financial District North	Manhattan	1.75	10.55
Midtown East	Manhattan	2.94	12.74
TriBeCa/Civic Center	Manhattan	2.86	17.16
Midtown North	Manhattan	2.79	12.09
Long Island City/Hunters Point	Queens	0	1.3
Clinton East	Manhattan	3.36	20.16
LaGuardia Airport	Queens	0	11.3
Lincoln Square West	Manhattan	2.8	14.1
East Village	Manhattan	0	12.3
LaGuardia Airport	Queens	0	44.8
TriBeCa/Civic Center	Manhattan	4.16	24.96
Midtown Center	Manhattan	5.5	36.3
Bloomingdale	Manhattan	6	57.06
Yorkville West	Manhattan	1.85	11.15
Greenwich Village South	Manhattan	1.66	9.96
Sutton Place/Turtle Bay North	Manhattan	0	12.8
Hudson Sq	Manhattan	1.5	14.8
Penn Station/Madison Sq West	Manhattan	1.66	9.96
Cobble Hill	Brooklyn	1.46	8.76
Union Sq	Manhattan	1.36	8.16
Kips Bay	Manhattan	1.56	9.36
Murray Hill	Manhattan	0	10.8
Flatiron	Manhattan	2.34	10.14
Clinton West	Manhattan	1.95	11.75
Long Island City/Queens Plaza	Queens	0.7	13
Yorkville West	Manhattan	1.75	10.55
East Chelsea	Manhattan	2.46	14.76
Penn Station/Madison Sq West	Manhattan	2.96	17.76
Manhattan Valley	Manhattan	0	16.8
Lincoln Square East	Manhattan	5.79	25.09
Union Sq	Manhattan	2	22.3
LaGuardia Airport	Queens	5	44.06
East Chelsea	Manhattan	2.45	12.25
Morningside Heights	Manhattan	0	11.3
Gramercy	Manhattan	1.95	11.75
World Trade Center	Manhattan	2	63.06
Lincoln Square East	Manhattan	2.5	20.8
UN/Turtle Bay South	Manhattan	5	18.8
Little Italy/NoLiTa	Manhattan	3	19.8
Upper West Side South	Manhattan	2.96	19.71
Sutton Place/Turtle Bay North	Manhattan	5.96	35.76
Central Park	Manhattan	0	12.8
Lenox Hill West	Manhattan	2.2	11
Kips Bay	Manhattan	0	18.3
UN/Turtle Bay South	Manhattan	0	9.3
Midtown East	Manhattan	4	19.8
Astoria	Queens	0.5	7.8
Times Sq/Theatre District	Manhattan	9.8	58.86
Yorkville East	Manhattan	1	8.3
Upper West Side South	Manhattan	1.62	12.42
Lincoln Square West	Manhattan	1.2	15
Upper East Side North	Manhattan	2.55	15.35
Upper East Side South	Manhattan	2.18	23.98
TriBeCa/Civic Center	Manhattan	1.85	11.15
JFK Airport	Queens	0	60.3
Clinton East	Manhattan	0	27.8
Lenox Hill East	Manhattan	2.06	12.36
Financial District North	Manhattan	4.55	27.35
TriBeCa/Civic Center	Manhattan	0	26.8
Midtown North	Manhattan	2.58	12.88
Midtown North	Manhattan	3.8	16.6
Lower East Side	Manhattan	3.16	18.96
East Chelsea	Manhattan	0	11.3
Greenwich Village North	Manhattan	3.16	18.96
Times Sq/Theatre District	Manhattan	4.66	27.96
Upper West Side South	Manhattan	4.08	20.38
Kips Bay	Manhattan	3.16	18.96
West Chelsea/Hudson Yards	Manhattan	2.96	17.76
Midtown East	Manhattan	0	10.8
Clinton East	Manhattan	3.45	17.25
Yorkville West	Manhattan	2.82	14.12
Upper West Side North	Manhattan	0	15.8
Clinton East	Manhattan	0	8.3
East Village	Manhattan	1	12.3
Penn Station/Madison Sq West	Manhattan	3.26	19.56
Battery Park City	Manhattan	4.85	29.15
Greenwich Village North	Manhattan	3.06	18.36
Union Sq	Manhattan	2.45	14.75
Penn Station/Madison Sq West	Manhattan	1.65	9.95
South Ozone Park	Queens	11.06	66.36
Yorkville East	Manhattan	0	6.8
Union Sq	Manhattan	1.5	18.8
Murray Hill	Manhattan	2.44	18.74
Alphabet City	Manhattan	3.96	23.76
Upper West Side South	Manhattan	2.35	14.15
Central Park	Manhattan	2.26	13.56
Greenwich Village South	Manhattan	4.44	19.24
Union Sq	Manhattan	4.16	24.96
East Chelsea	Manhattan	2	16.8
Lincoln Square East	Manhattan	1.86	11.16
West Chelsea/Hudson Yards	Manhattan	4.05	20.35
Sutton Place/Turtle Bay North	Manhattan	11.06	66.36
Upper East Side South	Manhattan	1.96	11.76
East Chelsea	Manhattan	2.26	13.56
Midtown East	Manhattan	0	17.3
Upper West Side North	Manhattan	3.12	23.92
UN/Turtle Bay South	Manhattan	0	13.8
Little Italy/NoLiTa	Manhattan	0	23.8
LaGuardia Airport	Queens	7.11	42.67
Lenox Hill West	Manhattan	1.96	11.76
Central Park	Manhattan	2.79	12.09
Lincoln Square West	Manhattan	0	9.3
Financial District South	Manhattan	5.82	29.12
Lincoln Square West	Manhattan	3.55	17.85
Stuy Town/Peter Cooper Village	Manhattan	0	12.3
Midtown East	Manhattan	1.76	10.56
Yorkville West	Manhattan	1	19.8
Upper East Side South	Manhattan	0	17.8
Chinatown	Manhattan	2.96	17.76
East Chelsea	Manhattan	0	7.8
Garment District	Manhattan	0	12.3
Sunnyside	Queens	0	14.25
Bloomingdale	Manhattan	1.46	8.76
Upper East Side North	Manhattan	2.36	14.16
Morningside Heights	Manhattan	4.16	24.96
TriBeCa/Civic Center	Manhattan	5.01	30.07
Manhattan Valley	Manhattan	3.58	17.88
Central Park	Manhattan	2.96	17.76
LaGuardia Airport	Queens	4	40.56
Midtown Center	Manhattan	5.16	30.96
Midtown South	Manhattan	0	12.3
Times Sq/Theatre District	Manhattan	2.55	15.35
Lincoln Square East	Manhattan	4.76	28.56
Times Sq/Theatre District	Manhattan	3.55	21.35
Times Sq/Theatre District	Manhattan	2.26	13.56
Lincoln Square East	Manhattan	1.66	9.96
Manhattan Valley	Manhattan	1.96	11.76
Central Harlem	Manhattan	2.86	17.16
Midtown Center	Manhattan	0	55.3
Upper West Side North	Manhattan	3	12.8
Little Italy/NoLiTa	Manhattan	1.85	11.15
UN/Turtle Bay South	Manhattan	3.16	18.96
Upper West Side South	Manhattan	3.16	18.96
Central Park	Manhattan	2.45	14.75
Lincoln Square West	Manhattan	2.5	23.8
Times Sq/Theatre District	Manhattan	0	16.3
Fort Greene	Brooklyn	0	9.3
Lenox Hill East	Manhattan	1.36	8.16
Greenwich Village North	Manhattan	1	12.8
Flatiron	Manhattan	0	19.3
Hamilton Heights	Manhattan	2.82	14.12
Penn Station/Madison Sq West	Manhattan	0	36.06
Midtown Center	Manhattan	1.96	11.76
Flatiron	Manhattan	2.06	12.36
Little Italy/NoLiTa	Manhattan	2.85	17.15
Lincoln Square West	Manhattan	1.56	9.36
Ridgewood	Queens	0	8.3
Upper East Side North	Manhattan	2.16	12.96
Times Sq/Theatre District	Manhattan	2.65	15.95
LaGuardia Airport	Queens	8.1	48.66
TriBeCa/Civic Center	Manhattan	0	41.8
Midtown Center	Manhattan	2.96	17.76
Upper West Side South	Manhattan	0	14.8
Union Sq	Manhattan	2	23.8
Hudson Sq	Manhattan	1.65	9.95
Times Sq/Theatre District	Manhattan	0.8	8.6
Midtown Center	Manhattan	0	13.8
East New York	Brooklyn	0	72
Upper West Side South	Manhattan	0	16.3
Midtown East	Manhattan	3.85	23.15
Midtown North	Manhattan	3.55	21.35
West Village	Manhattan	3.46	20.76
East Chelsea	Manhattan	6.65	39.95
Meatpacking/West Village West	Manhattan	7.32	36.62
Upper East Side North	Manhattan	2.06	12.36
Times Sq/Theatre District	Manhattan	5	50.06
Murray Hill	Manhattan	0	8.8
Union Sq	Manhattan	2.56	15.36
Upper West Side South	Manhattan	2.32	11.62
JFK Airport	Queens	5	61.8
Lower East Side	Manhattan	0	21.3
Midtown East	Manhattan	2	20.3
West Chelsea/Hudson Yards	Manhattan	1	13.3
Murray Hill	Manhattan	0	9.3
Times Sq/Theatre District	Manhattan	2.15	12.95
Lenox Hill East	Manhattan	0	12.8
Meatpacking/West Village West	Manhattan	3.86	23.16
JFK Airport	Queens	0	16.3
Midtown Center	Manhattan	3.2	16
Lower East Side	Manhattan	2.56	15.36
Clinton East	Manhattan	4.8	24.1
Washington Heights South	Manhattan	2.46	14.76
Meatpacking/West Village West	Manhattan	0	20.8
Midtown South	Manhattan	0	10.8
Central Park	Manhattan	0	8.8
East Village	Manhattan	4.45	22.25
TriBeCa/Civic Center	Manhattan	6	35.3
Midtown Center	Manhattan	0	18.8
Lincoln Square East	Manhattan	2.15	16.45
JFK Airport	Queens	0	52.8
JFK Airport	Queens	0	19.8
Upper East Side South	Manhattan	2.46	14.76
Lincoln Square East	Manhattan	1	17.3
Union Sq	Manhattan	3.82	19.12
UN/Turtle Bay South	Manhattan	2.85	17.15
JFK Airport	Queens	0	13.8
Upper East Side North	Manhattan	1.56	9.36
Union Sq	Manhattan	3.25	19.55
JFK Airport	Queens	8.35	50.15
Central Harlem	Manhattan	0	5.8
Sutton Place/Turtle Bay North	Manhattan	1.95	11.75
Midtown Center	Manhattan	1.2	17
Upper West Side South	Manhattan	5.05	30.35
Lincoln Square East	Manhattan	2.45	14.75
LaGuardia Airport	Queens	5	29.8
Yorkville West	Manhattan	2.36	14.16
Gramercy	Manhattan	0	7.3
Yorkville East	Manhattan	2.96	17.76
Flatiron	Manhattan	0	10.8
Yorkville West	Manhattan	3.36	20.16
Lenox Hill East	Manhattan	0	12.3
Murray Hill	Manhattan	6.3	31.6
Clinton East	Manhattan	1.75	10.55
East Village	Manhattan	1.56	11.31
JFK Airport	Queens	0	42.3
East Village	Manhattan	0	8.8
Midtown South	Manhattan	0	18.8
Lenox Hill West	Manhattan	1.35	8.15
Union Sq	Manhattan	0	18.8
Long Island City/Queens Plaza	Queens	5	19.3
Financial District North	Manhattan	0	12.3
Long Island City/Hunters Point	Queens	0	65.56
West Chelsea/Hudson Yards	Manhattan	4.06	24.36
Yorkville West	Manhattan	3.08	15.38
Lower East Side	Manhattan	2.96	17.76
Midtown Center	Manhattan	3.56	21.36
Upper East Side North	Manhattan	0	8.3
LaGuardia Airport	Queens	3.25	19.55
UN/Turtle Bay South	Manhattan	2.56	15.36
Lenox Hill East	Manhattan	13.11	78.67
Lincoln Square West	Manhattan	1	13.3
Manhattan Valley	Manhattan	4.26	25.56
Penn Station/Madison Sq West	Manhattan	2.66	15.96
Garment District	Manhattan	2.95	14.75
Upper East Side North	Manhattan	1.25	7.55
JFK Airport	Queens	0	67.06
Lower East Side	Manhattan	4.14	17.94
Midtown Center	Manhattan	3	27.3
UN/Turtle Bay South	Manhattan	7.5	45.06
Williamsburg (North Side)	Brooklyn	4.16	24.96
Midtown East	Manhattan	3.26	19.56
Sutton Place/Turtle Bay North	Manhattan	1.46	8.76
East Chelsea	Manhattan	1.75	10.55
Kips Bay	Manhattan	2.06	12.36
Midtown Center	Manhattan	2.76	16.56
Midtown East	Manhattan	1.4	10.7
Lincoln Square East	Manhattan	2.05	12.35
Yorkville East	Manhattan	5.05	30.35
Midtown Center	Manhattan	2.37	18.17
Manhattanville	Manhattan	0	6.8
Clinton East	Manhattan	2.7	13.5
Clinton East	Manhattan	3.05	18.35
Old Astoria	Queens	0	6.3
Clinton West	Manhattan	3.47	22.77
Central Park	Manhattan	1.86	11.16
Lower East Side	Manhattan	0	8.8
Times Sq/Theatre District	Manhattan	0	11.3
Downtown Brooklyn/MetroTech	Brooklyn	4	21.8
Little Italy/NoLiTa	Manhattan	1	9.8
Two Bridges/Seward Park	Manhattan	0	17.8
Midtown Center	Manhattan	1.7	17
Gramercy	Manhattan	1.96	11.76
Queensbridge/Ravenswood	Queens	1.25	7.55
Hudson Sq	Manhattan	1.56	9.36
Times Sq/Theatre District	Manhattan	3	24.8
Penn Station/Madison Sq West	Manhattan	0	13.8
JFK Airport	Queens	13.82	69.12
Central Park	Manhattan	0	13.3
Yorkville West	Manhattan	1.38	15.18
Hudson Sq	Manhattan	1	9.3
Upper West Side South	Manhattan	3.25	19.55
UN/Turtle Bay South	Manhattan	0	11.3
Astoria	Queens	2.65	15.95
West Chelsea/Hudson Yards	Manhattan	5.3	26.6
Midtown East	Manhattan	1.86	11.16
Murray Hill	Manhattan	3.56	21.36
Upper West Side South	Manhattan	2.95	14.75
Williamsbridge/Olinville	Bronx	0	4.3
Upper West Side South	Manhattan	2.76	16.56
Midtown South	Manhattan	1.76	10.56
Lenox Hill West	Manhattan	0	5.8
Yorkville West	Manhattan	3.25	19.55
Garment District	Manhattan	0	16.8
Yorkville East	Manhattan	1	13.8
Lincoln Square West	Manhattan	2.58	12.88
Yorkville West	Manhattan	0	11.8
East Village	Manhattan	6.7	33.5
Upper East Side North	Manhattan	6.16	36.96
Lower East Side	Manhattan	0.08	18.88
Financial District North	Manhattan	4.45	22.25
Lincoln Square West	Manhattan	0	65.56
Garment District	Manhattan	2.25	13.55
Central Harlem North	Manhattan	1.26	7.56
East Chelsea	Manhattan	1.03	11.33
TriBeCa/Civic Center	Manhattan	2.36	14.16
Greenwich Village North	Manhattan	4.05	20.35
Yorkville West	Manhattan	3	25.3
Greenwich Village North	Manhattan	1	14.3
Greenwich Village South	Manhattan	1.86	11.16
Lenox Hill East	Manhattan	0	8.3
East Chelsea	Manhattan	5.08	25.38
Murray Hill	Manhattan	1	11.8
East Village	Manhattan	1.75	10.55
Union Sq	Manhattan	2.96	17.76
Hudson Sq	Manhattan	5.25	31.55
Central Park	Manhattan	0	14.8
Meatpacking/West Village West	Manhattan	3.05	13.35
Times Sq/Theatre District	Manhattan	1.43	15.73
LaGuardia Airport	Queens	9.61	57.67
Greenwich Village North	Manhattan	2.85	17.15
Greenwich Village South	Manhattan	0	12.3
Midtown North	Manhattan	0	14.8
Midtown East	Manhattan	3.55	21.35
Washington Heights South	Manhattan	0	5.8
World Trade Center	Manhattan	1.75	10.55
Stuy Town/Peter Cooper Village	Manhattan	2.76	16.56
Murray Hill	Manhattan	0	10.3
Manhattanville	Manhattan	0	8.3
Times Sq/Theatre District	Manhattan	1.2	21
Gramercy	Manhattan	0	29.3
Midtown South	Manhattan	1.03	11.33
Greenwich Village South	Manhattan	3.66	21.96
West Village	Manhattan	1.86	11.16
TriBeCa/Civic Center	Manhattan	0	7.8
Murray Hill	Manhattan	2.52	19.32
Queensbridge/Ravenswood	Queens	0.01	3.31
Midtown South	Manhattan	2.25	13.55
Hudson Sq	Manhattan	4.76	28.56
JFK Airport	Queens	9.83	75.39
Midtown East	Manhattan	6.8	34.1
Yorkville West	Manhattan	4.2	21
Little Italy/NoLiTa	Manhattan	0.5	8.8
Upper West Side North	Manhattan	3.82	19.12
Flatiron	Manhattan	0.98	10.78
Midtown North	Manhattan	3	31.8
Lincoln Square East	Manhattan	3.46	20.76
Union Sq	Manhattan	1	15.8
Greenwich Village South	Manhattan	5	40.3
West Village	Manhattan	4.55	19.85
JFK Airport	Queens	5.07	38.87
Flatiron	Manhattan	3	16.8
West Village	Manhattan	5.7	28.5
Penn Station/Madison Sq West	Manhattan	5	28.3
Clinton East	Manhattan	0	7.3
Astoria	Queens	0	17.8
Midtown North	Manhattan	2.7	13.5
Clinton East	Manhattan	1.47	11.27
Penn Station/Madison Sq West	Manhattan	2	15.8
LaGuardia Airport	Queens	8.51	51.07
Lenox Hill West	Manhattan	8.89	44.45
Hamilton Heights	Manhattan	0	7.8
Lincoln Square East	Manhattan	3.95	23.75
Sutton Place/Turtle Bay North	Manhattan	0	10.8
Upper East Side South	Manhattan	1	9.3
Penn Station/Madison Sq West	Manhattan	3.09	13.39
Meatpacking/West Village West	Manhattan	1	11.3
Clinton East	Manhattan	2.65	15.95
Sutton Place/Turtle Bay North	Manhattan	1.86	11.16
Clinton East	Manhattan	1.55	9.35
JFK Airport	Queens	7.76	46.56
JFK Airport	Queens	5	36.8
Lenox Hill West	Manhattan	0.68	7.48
LaGuardia Airport	Queens	7.91	47.47
Upper East Side South	Manhattan	3	18.8
East Village	Manhattan	0	20.3
Flatiron	Manhattan	2	20.3
TriBeCa/Civic Center	Manhattan	0	17.8
LaGuardia Airport	Queens	0	50.56
Garment District	Manhattan	0	9.3
Clinton West	Manhattan	2.52	19.32
Little Italy/NoLiTa	Manhattan	0	19.3
Midtown North	Manhattan	2	24.3
Lenox Hill West	Manhattan	0	6.3
Bedford	Brooklyn	0	23.8
Times Sq/Theatre District	Manhattan	3.76	22.56
Lincoln Square West	Manhattan	0	10.3
West Village	Manhattan	0	14.3
SoHo	Manhattan	2.32	11.62
Hudson Sq	Manhattan	0	8.8
Union Sq	Manhattan	2.2	11
Seaport	Manhattan	0	8.8
Greenwich Village North	Manhattan	2.5	21.8
Lincoln Square East	Manhattan	0	9.3
Clinton East	Manhattan	3.06	18.36
Gowanus	Brooklyn	0	33.3
Upper West Side North	Manhattan	1.86	11.16
Midtown East	Manhattan	5.3	26.6
Greenwich Village North	Manhattan	4	12.3
Battery Park City	Manhattan	2.06	12.36
Yorkville East	Manhattan	0	9.3
East Concourse/Concourse Village	Bronx	0	9.3
East Chelsea	Manhattan	3.09	13.39
Times Sq/Theatre District	Manhattan	1.5	12.3
Midtown Center	Manhattan	2.25	13.55
East Chelsea	Manhattan	1.56	9.36
Midtown North	Manhattan	0	8.3
Midtown Center	Manhattan	0	14.3
Clinton East	Manhattan	3	20.8
Midtown Center	Manhattan	2	17.8
West Village	Manhattan	1.75	10.55
JFK Airport	Queens	0	23.8
Flushing	Queens	0	19.8
Lenox Hill East	Manhattan	2	18.3
Hudson Sq	Manhattan	0	11.3
TriBeCa/Civic Center	Manhattan	2	20.8
Clinton East	Manhattan	10.3	61.86
SoHo	Manhattan	2.14	16.44
Midtown Center	Manhattan	1.85	11.15
Lincoln Square East	Manhattan	2.86	17.16
Lower East Side	Manhattan	10.65	63.95
Upper East Side South	Manhattan	4.08	20.38
Lincoln Square West	Manhattan	0	15.3
Midtown North	Manhattan	2.64	11.44
World Trade Center	Manhattan	0	8.3
East Chelsea	Manhattan	2.95	17.75
Lincoln Square West	Manhattan	1	15.8
Hudson Sq	Manhattan	2.36	14.16
Clinton East	Manhattan	1	12.3
Upper West Side North	Manhattan	1	9.3
Penn Station/Madison Sq West	Manhattan	4	50.8
Gramercy	Manhattan	2.12	13.92
Midtown Center	Manhattan	0	11.8
Upper East Side North	Manhattan	4.25	18.55
Elmhurst	Queens	0	7.3
Sutton Place/Turtle Bay North	Manhattan	2.96	17.76
Greenwich Village South	Manhattan	2.36	14.16
Little Italy/NoLiTa	Manhattan	1.96	11.76
West Chelsea/Hudson Yards	Manhattan	3.95	23.75
SoHo	Manhattan	3.08	15.38
Sunnyside	Queens	0	14.3
West Chelsea/Hudson Yards	Manhattan	4.82	24.12
Lenox Hill West	Manhattan	1.92	14.72
Murray Hill	Manhattan	0	15.8
Clinton East	Manhattan	4.58	22.88
Union Sq	Manhattan	2.55	15.35
Garment District	Manhattan	2.46	14.76
LaGuardia Airport	Queens	1	39.06
Manhattan Valley	Manhattan	2.65	15.95
West Chelsea/Hudson Yards	Manhattan	0	9.8
Lenox Hill West	Manhattan	1	16.8
Times Sq/Theatre District	Manhattan	2.95	17.75
Lower East Side	Manhattan	2.76	16.56
Flatiron	Manhattan	0	12.3
East Chelsea	Manhattan	1	10.8
Upper East Side South	Manhattan	1.55	9.35
Midtown Center	Manhattan	1.25	11.05
Midtown South	Manhattan	0	46.06
Upper West Side North	Manhattan	11	45.3
Upper East Side South	Manhattan	1.95	11.75
Garment District	Manhattan	1.5	11.8
Times Sq/Theatre District	Manhattan	1.13	12.43
TriBeCa/Civic Center	Manhattan	0	12.3
Murray Hill	Manhattan	3.66	21.96
Union Sq	Manhattan	2	15.3
Union Sq	Manhattan	3	14.8
Upper East Side South	Manhattan	0	38.56
TriBeCa/Civic Center	Manhattan	0	14.8
Upper West Side South	Manhattan	0	8.3
JFK Airport	Queens	0	22.8
Upper East Side North	Manhattan	0	21.3
East Chelsea	Manhattan	3	18.8
Upper West Side South	Manhattan	1	10.8
Murray Hill	Manhattan	4.96	29.76
East Chelsea	Manhattan	0	15.8
Little Italy/NoLiTa	Manhattan	1.45	8.75
Flatiron	Manhattan	0	22.8
Central Park	Manhattan	1.47	11.27
Financial District North	Manhattan	8.26	49.56
World Trade Center	Manhattan	0	17.3
Murray Hill	Manhattan	8.34	36.14
Upper West Side South	Manhattan	2.85	17.15
Upper West Side South	Manhattan	1.85	11.15
JFK Airport	Queens	11.15	55.95
Garment District	Manhattan	2.2	35
Lower East Side	Manhattan	2.26	13.56
East Chelsea	Manhattan	3.36	20.16
LaGuardia Airport	Queens	9.71	58.27
Clinton East	Manhattan	2	10.3
Greenwich Village South	Manhattan	2.96	17.76
Midtown South	Manhattan	1.5	11.3
TriBeCa/Civic Center	Manhattan	16.27	81.35
TriBeCa/Civic Center	Manhattan	2.76	16.56
Lenox Hill East	Manhattan	0	46.81
Kips Bay	Manhattan	0	8.8
Yorkville East	Manhattan	0	7.8
Union Sq	Manhattan	3.05	15.35
Battery Park City	Manhattan	2	16.3
Penn Station/Madison Sq West	Manhattan	0	8.3
Midtown North	Manhattan	1.66	9.96
Mott Haven/Port Morris	Bronx	0	20.3
West Village	Manhattan	0	24.8
East Chelsea	Manhattan	2	15.8
Flatiron	Manhattan	2.05	12.35
Penn Station/Madison Sq West	Manhattan	1.7	12
Midtown North	Manhattan	3.32	16.62
Midtown Center	Manhattan	3.95	19.75
Midtown North	Manhattan	3.26	19.56
Midtown North	Manhattan	2.15	12.95
Times Sq/Theatre District	Manhattan	2.7	13.5
Union Sq	Manhattan	3.95	23.75
Battery Park City	Manhattan	0	22.3
Midtown Center	Manhattan	0	46.56
Lincoln Square West	Manhattan	5	60.3
Penn Station/Madison Sq West	Manhattan	3.8	29.1
Hamilton Heights	Manhattan	0	6.8
Yorkville East	Manhattan	1.77	13.57
LaGuardia Airport	Queens	8	44.92
West Chelsea/Hudson Yards	Manhattan	3.75	22.55
East Chelsea	Manhattan	4	28.8
Sutton Place/Turtle Bay North	Manhattan	2.7	34
West Chelsea/Hudson Yards	Manhattan	1.96	11.76
Lincoln Square East	Manhattan	0	8.8
Upper West Side South	Manhattan	4.1	17.9
Gramercy	Manhattan	3.45	17.25
Fort Greene	Brooklyn	0	36.32
Greenwich Village North	Manhattan	0	26.8
Upper West Side South	Manhattan	0	23.3
Lincoln Square West	Manhattan	0	12.8
Murray Hill	Manhattan	7.2	36
Lincoln Square East	Manhattan	3	23.8
Penn Station/Madison Sq West	Manhattan	2.35	14.15
Sunnyside	Queens	6.96	41.76
Murray Hill	Manhattan	2.66	15.96
Midtown North	Manhattan	2.85	17.15
Clinton East	Manhattan	1.5	11.8
Midtown South	Manhattan	2	17.3
Greenwich Village South	Manhattan	0	30.8
Flatiron	Manhattan	0	53.94
Lincoln Square East	Manhattan	1.2	12.5
Lenox Hill East	Manhattan	0	14.8
Lower East Side	Manhattan	1.76	10.56
Central Park	Manhattan	2.16	12.96
Jackson Heights	Queens	0	34.56
Upper West Side South	Manhattan	1.96	11.76
Clinton West	Manhattan	1	14.8
Gramercy	Manhattan	4.16	24.96
Yorkville West	Manhattan	1.5	11.3
South Jamaica	Queens	13.11	78.67
Clinton East	Manhattan	1.5	11.3
Penn Station/Madison Sq West	Manhattan	1.35	8.15
LaGuardia Airport	Queens	3	47.8
Flatiron	Manhattan	6.58	32.88
Midtown North	Manhattan	1	12.3
Murray Hill	Manhattan	4.25	18.55
Midtown Center	Manhattan	7.55	32.85
Meatpacking/West Village West	Manhattan	5.16	30.96
East Chelsea	Manhattan	5.06	30.36
Sutton Place/Turtle Bay North	Manhattan	1	19.3
Upper West Side North	Manhattan	0	7.3
Seaport	Manhattan	0	39.3
Upper East Side North	Manhattan	2.96	17.76
East Chelsea	Manhattan	2	17.3
Yorkville West	Manhattan	0	8.8
Sunnyside	Queens	4	33.3
East Chelsea	Manhattan	1.86	11.16
Lenox Hill East	Manhattan	2.67	20.47
Lincoln Square East	Manhattan	3.06	18.36
Upper East Side North	Manhattan	2.08	10.38
Midtown East	Manhattan	1.2	10.5
Midtown Center	Manhattan	1	11.8
Midtown North	Manhattan	0	19.8
Midtown Center	Manhattan	4	12.8
Times Sq/Theatre District	Manhattan	0	27.86
Garment District	Manhattan	1.33	14.63
Upper West Side North	Manhattan	4.8	24.1
Gramercy	Manhattan	4.75	28.55
East Harlem North	Manhattan	0	136.56
Upper West Side South	Manhattan	2.25	13.55
Gramercy	Manhattan	3.25	19.55
Penn Station/Madison Sq West	Manhattan	4.05	24.35
Upper West Side South	Manhattan	3	19.3
Little Italy/NoLiTa	Manhattan	1.86	11.16
Midtown North	Manhattan	1.43	15.73
Sutton Place/Turtle Bay North	Manhattan	2.55	12.85
West Chelsea/Hudson Yards	Manhattan	3.26	19.56
Upper West Side South	Manhattan	5.46	32.76
Gramercy	Manhattan	2.25	13.55
Lincoln Square East	Manhattan	2.76	16.56
Midtown South	Manhattan	1.5	13.3
Penn Station/Madison Sq West	Manhattan	0	19.3
Upper East Side South	Manhattan	2.3	11.6
Midtown Center	Manhattan	0	30.3
Sutton Place/Turtle Bay North	Manhattan	1.62	12.42
Williamsburg (South Side)	Brooklyn	0	21.3
LaGuardia Airport	Queens	8.25	35.81
Upper West Side North	Manhattan	0	10.3
Upper East Side North	Manhattan	1.7	8.5
Yorkville West	Manhattan	0	10.8
SoHo	Manhattan	3.86	23.16
Lincoln Square East	Manhattan	2.95	17.75
Union Sq	Manhattan	2.16	12.96
Greenwich Village South	Manhattan	2.86	17.16
Penn Station/Madison Sq West	Manhattan	3.66	21.96
Financial District North	Manhattan	2.2	16
Flatiron	Manhattan	3.04	23.34
Midtown South	Manhattan	2.94	12.74
Midtown North	Manhattan	5.55	33.35
Flatiron	Manhattan	15.26	76.32
Downtown Brooklyn/MetroTech	Brooklyn	0	34.3
Lenox Hill East	Manhattan	0.7	10
Lenox Hill West	Manhattan	1.86	11.16
Midtown South	Manhattan	2.64	11.44
Midtown East	Manhattan	2.75	16.55
Flatiron	Manhattan	4.35	26.15
Murray Hill	Manhattan	2.25	13.55
Garment District	Manhattan	1.4	10.7
Murray Hill	Manhattan	1.32	10.12
Clinton West	Manhattan	0	12.3
Manhattan Valley	Manhattan	0	8.8
Lincoln Square East	Manhattan	1.2	12
Little Italy/NoLiTa	Manhattan	3.7	24
Sutton Place/Turtle Bay North	Manhattan	1.65	9.95
Central Park	Manhattan	1.96	11.76
Lincoln Square East	Manhattan	1	12.3
Penn Station/Madison Sq West	Manhattan	1	12.8
Upper East Side North	Manhattan	2	13.8
Midtown North	Manhattan	1.55	9.35
Union Sq	Manhattan	2	18.3
Garment District	Manhattan	1.75	10.55
Upper West Side North	Manhattan	4.2	21
West Village	Manhattan	0	13.8
East Village	Manhattan	0	21.8
Greenwich Village South	Manhattan	1.95	11.75
West Chelsea/Hudson Yards	Manhattan	0	61.06
Union Sq	Manhattan	2.06	12.36
Lincoln Square East	Manhattan	0	10.3
Midtown Center	Manhattan	0	20.3
Midtown South	Manhattan	0.52	10.82
Union Sq	Manhattan	0	11.8
West Village	Manhattan	1.35	8.15
Murray Hill	Manhattan	1.96	11.76
LaGuardia Airport	Queens	10.26	51.32
Murray Hill	Manhattan	0	9.8
Upper East Side South	Manhattan	0	15.8
Yorkville West	Manhattan	1.7	8.5
Greenwich Village North	Manhattan	3.7	18.5
Bushwick North	Brooklyn	0	5.8
Murray Hill	Manhattan	5.5	66.56
Lower East Side	Manhattan	3	24.8
Yorkville West	Manhattan	1.32	10.12
Yorkville West	Manhattan	1.46	8.76
Gramercy	Manhattan	3.35	20.15
East Village	Manhattan	2.25	16.05
West Chelsea/Hudson Yards	Manhattan	2.52	19.32
Upper East Side South	Manhattan	2.64	11.44
Kips Bay	Manhattan	0.88	9.68
Hudson Sq	Manhattan	1.5	16.3
Murray Hill	Manhattan	2	15.8
Lenox Hill West	Manhattan	2.16	12.96
East Chelsea	Manhattan	0	10.3
Clinton East	Manhattan	1.62	12.42
UN/Turtle Bay South	Manhattan	0	25.8
Greenwich Village North	Manhattan	2.5	17.8
Midtown East	Manhattan	2	11.8
TriBeCa/Civic Center	Manhattan	2	13.3
