date,pressure,temperature,wind
2010-10-24T00:33:35,1017.6,9.1,3.8
2010-10-21T15:07:11,1016.8,9.8,3.0
2010-07-07T22:54:04,1018.1,8.0,3.9
2010-08-16T02:03:07,1017.5,4.9,2.7
2010-09-25T16:02:39,1018.8,9.8,3.3
2010-02-10T20:03:18,1016.2,7.0,3.0
2010-04-26T07:46:08,1016.6,19.3,3.7
2010-02-20T04:58:00,1018.2,9.1,3.9
2010-01-03T03:33:13,1018.4,5.5,3.8
2010-02-24T19:19:21,1018.9,9.3,4.1
2010-10-04T12:10:25,1017.1,10.2,3.5
2010-10-15T10:29:10,1017.2,7.6,4.1
2010-04-07T11:32:10,1018.8,5.0,3.9
2010-05-01T20:02:49,1018.9,17.0,2.8
2010-01-02T22:18:11,1016.6,5.8,2.9
2010-01-04T03:24:57,1015.9,6.9,3.7
2010-07-30T07:15:35,1017.4,5.8,2.7
2010-02-28T08:19:21,1017.8,5.6,3.4
2010-12-13T18:19:07,1017.5,9.7,3.5
2010-06-01T06:25:08,1017.8,8.4,4.3
2010-01-26T11:48:48,1017.0,7.5,3.0
2010-12-19T08:29:11,1017.0,6.8,4.3
2010-05-19T23:35:13,1017.8,3.1,3.5
2010-05-26T21:32:46,1017.4,5.6,3.7
2010-03-16T18:01:15,1016.8,14.7,4.3
2010-02-23T11:31:06,1016.9,14.6,3.7
2010-05-07T12:24:23,1016.0,7.7,3.4
2010-08-15T09:23:16,1016.3,14.0,3.3
2010-06-13T23:42:32,1018.1,8.5,4.1
2010-09-10T21:53:25,1017.0,13.3,3.9
2010-01-20T00:06:27,1017.7,14.5,3.9
2010-07-03T19:48:44,1017.8,14.5,4.5
2010-10-17T13:43:28,1018.6,8.0,3.9
2010-06-07T08:35:50,1017.9,11.3,4.3
2010-06-15T04:13:41,1017.9,6.6,3.8
2010-03-31T21:45:48,1017.1,9.0,2.8
2010-07-27T00:35:00,1017.5,4.2,4.1
2010-05-11T04:45:28,1017.7,7.4,3.6
2010-01-15T01:41:46,1016.2,17.7,2.8
2010-07-28T11:35:43,1016.7,12.2,3.8
2010-05-20T13:38:34,1018.3,8.6,3.7
2010-07-19T01:35:43,1017.1,8.0,2.9
2010-05-19T15:49:46,1017.4,8.9,3.5
2010-09-25T11:56:48,1018.1,17.4,3.7
2010-11-03T07:09:21,1015.4,6.2,2.8
2010-10-19T08:26:06,1017.0,3.1,3.3
2010-07-08T03:29:50,1017.2,5.7,3.6
2010-12-09T19:16:31,1017.2,9.3,3.2
2010-11-06T19:08:22,1017.0,12.3,2.7
2010-01-05T22:58:58,1016.4,15.4,4.0
2010-11-12T18:23:04,1017.1,4.1,3.2
2010-11-15T19:39:07,1015.7,5.2,3.2
2010-03-26T05:47:14,1017.3,14.0,3.7
2010-09-20T06:43:55,1017.6,9.4,3.5
2010-11-08T07:24:38,1017.6,7.9,2.3
2010-06-15T21:26:24,1015.7,14.4,4.0
2010-02-03T23:05:22,1017.2,6.1,3.6
2010-11-23T22:32:05,1017.4,19.6,3.7
2010-04-18T13:53:45,1017.1,4.6,3.5
2010-11-24T10:30:00,1017.5,11.5,4.0
2010-06-09T04:20:46,1016.3,10.4,3.5
2010-07-12T18:09:26,1017.3,12.4,4.1
2010-09-04T23:56:49,1016.0,14.2,4.0
2010-03-09T20:39:41,1015.9,9.5,4.5
2010-12-05T12:09:35,1017.7,17.5,3.7
2010-08-09T00:21:31,1016.1,13.4,3.5
2010-06-17T18:37:25,1018.1,21.0,4.4
2010-10-31T16:36:04,1016.5,8.6,4.3
2010-04-09T03:16:46,1016.9,19.4,4.6
2010-01-15T14:02:55,1016.9,15.0,3.7
2010-01-18T08:03:25,1018.5,6.9,3.8
2010-08-23T13:55:39,1017.0,11.7,3.6
2010-01-14T22:24:27,1017.7,3.2,3.4
2010-11-02T06:42:21,1017.6,9.6,3.3
2010-07-30T20:25:02,1017.0,17.6,3.6
2010-02-26T21:27:55,1017.6,4.6,3.4
2010-06-27T22:50:29,1016.4,4.1,3.7
2010-08-16T00:04:24,1019.2,10.9,3.6
2010-12-19T08:10:06,1017.2,10.1,3.4
2010-08-27T18:07:09,1017.7,22.4,3.2
2010-10-06T17:05:23,1017.7,3.9,4.1
2010-09-08T21:01:05,1017.5,9.2,3.6
2010-05-26T16:59:35,1017.6,15.0,3.5
2010-05-05T13:31:36,1017.0,8.2,2.7
2010-11-09T13:32:23,1016.8,9.9,3.5
2010-12-07T11:07:55,1017.1,10.7,3.2
2010-09-23T12:52:15,1015.7,7.2,4.2
2010-12-14T18:16:19,1018.7,10.7,3.4
2010-02-12T02:42:05,1017.8,8.7,2.9
2010-01-16T20:39:05,1016.5,16.8,2.8
2010-11-10T03:39:54,1019.5,10.2,3.6
2010-03-19T11:50:30,1017.1,6.3,2.8
2010-05-17T18:03:56,1017.4,14.0,3.7
2010-02-16T22:55:14,1018.0,6.9,3.9
2010-04-29T12:59:02,1017.0,22.0,3.9
2010-03-06T03:49:09,1017.2,6.6,4.2
2010-11-21T13:00:02,1017.7,6.7,3.9
2010-01-11T09:07:30,1017.3,8.3,3.3
2010-11-04T17:12:29,1016.4,8.0,4.2
2010-11-10T17:13:36,1016.9,17.3,3.4
2010-05-26T14:43:08,1015.4,10.5,3.3
2010-01-02T05:20:26,1017.7,6.3,3.8
2010-02-13T15:56:43,1016.4,11.7,3.6
2010-06-13T02:52:16,1018.1,5.6,3.4
2010-04-25T04:21:00,1016.9,12.7,2.7
2010-08-13T18:10:09,1017.0,12.0,2.9
2010-05-25T12:44:17,1017.0,10.4,4.2
2010-06-21T21:28:51,1016.8,12.0,2.3
2010-03-27T14:03:47,1018.6,7.6,3.6
2010-05-09T11:58:28,1017.5,12.1,3.0
2010-07-27T09:06:14,1015.8,6.5,3.1
2010-07-11T11:58:45,1017.1,18.7,3.4
2010-11-15T05:36:47,1018.1,7.0,3.4
2010-08-17T03:53:24,1017.7,14.9,4.0
2010-08-20T21:32:49,1016.2,11.5,3.2
2010-02-02T22:02:28,1016.6,11.0,3.5
2010-10-27T13:22:27,1016.8,24.4,4.2
2010-07-28T04:03:10,1018.5,13.4,3.6
2010-09-24T02:03:07,1018.4,10.5,2.9
2010-02-09T13:52:36,1018.4,14.9,3.2
2010-04-07T16:28:12,1017.5,24.4,3.4
2010-02-15T11:08:24,1017.6,9.4,3.0
2010-05-02T06:15:39,1018.1,7.0,3.7
2010-06-26T10:38:14,1017.0,12.3,3.5
2010-06-17T12:45:37,1018.5,6.8,3.9
2010-08-17T02:48:02,1017.1,6.5,3.6
2010-01-30T10:33:06,1017.0,11.6,3.1
2010-04-01T17:14:44,1017.2,11.1,3.8
2010-01-14T19:09:51,1016.0,12.9,4.2
2010-02-26T04:15:52,1017.9,16.5,3.1
2010-07-15T20:29:32,1017.8,7.0,3.4
2010-05-27T14:35:38,1017.2,9.7,3.9
2010-11-02T11:58:13,1017.0,5.7,4.6
2010-09-24T11:04:54,1018.2,13.1,3.4
2010-12-10T12:09:00,1016.7,8.2,3.5
2010-08-27T02:58:44,1017.4,17.0,3.7
2010-04-30T15:22:41,1017.3,18.1,3.8
2010-07-14T21:26:52,1016.8,18.0,3.1
2010-06-28T16:42:59,1016.6,11.0,2.9
2010-04-14T10:22:41,1016.9,7.1,4.3
2010-05-16T02:37:31,1017.6,16.2,2.9
2010-09-04T18:49:20,1017.6,9.8,3.8
2010-07-23T06:48:28,1017.9,24.4,3.5
2010-01-03T06:05:16,1017.6,4.3,4.2
2010-09-16T15:23:04,1017.1,24.4,2.5
2010-11-15T12:05:07,1017.9,15.5,3.2
2010-09-24T13:34:55,1017.7,10.1,4.0
2010-06-29T18:10:41,1016.6,3.4,3.6
2010-06-26T01:48:28,1018.4,15.3,3.2
2010-06-05T13:41:17,1016.3,18.2,3.8
2010-07-25T20:05:23,1017.8,9.2,3.5
2010-04-28T11:36:27,1017.2,10.4,3.3
2010-06-06T12:42:54,1016.0,12.7,3.2
2010-09-11T18:02:00,1018.4,18.3,3.7
2010-12-29T10:25:14,1017.2,3.1,3.7
2010-12-20T06:26:35,1016.5,5.5,3.6
2010-03-10T03:10:18,1017.4,24.4,3.1
2010-08-26T19:31:04,1016.5,16.3,3.5
2010-08-20T16:33:19,1016.9,11.1,4.3
2010-04-20T07:36:13,1016.7,15.3,3.1
2010-09-30T13:19:18,1017.3,15.1,3.8
2010-02-05T09:43:28,1017.5,4.8,3.2
2010-11-27T11:16:54,1016.8,12.7,3.6
2010-05-04T02:15:59,1017.8,12.4,4.2
2010-05-30T07:09:24,1018.0,13.7,3.3
2010-03-19T06:46:55,1016.9,23.7,3.5
2010-02-13T04:44:40,1017.2,14.1,4.1
2010-05-06T17:03:12,1017.3,11.0,3.4
2010-06-05T04:17:53,1017.2,12.8,3.5
2010-09-07T19:07:04,1017.3,11.1,3.0
2010-04-24T20:34:49,1016.4,4.2,2.9
2010-04-01T00:56:41,1017.6,13.8,4.1
2010-04-17T00:35:19,1016.6,4.9,3.4
2010-02-08T20:46:20,1018.8,7.1,4.3
2010-06-03T22:54:49,1017.4,7.7,3.3
2010-03-09T06:16:09,1017.0,7.5,3.4
2010-03-13T00:02:09,1017.2,4.4,4.0
2010-07-06T03:23:15,1016.7,13.8,3.8
2010-10-13T01:45:49,1017.3,24.4,4.0
2010-04-12T10:23:29,1016.7,17.1,3.1
2010-06-11T05:03:27,1016.7,5.4,3.5
2010-01-21T02:07:15,1017.3,10.9,2.6
2010-05-22T01:01:46,1017.4,9.2,3.1
2010-09-07T00:48:18,1016.2,20.9,2.5
2010-02-01T13:30:38,1016.7,6.7,4.2
2010-06-25T01:56:46,1017.7,10.7,3.8
2010-06-17T14:47:30,1016.9,12.5,4.3
2010-03-23T16:49:40,1019.3,19.2,3.9
2010-02-26T05:44:01,1018.0,6.7,4.2
2010-12-21T17:03:08,1017.8,17.1,3.7
2010-03-03T11:30:06,1017.7,7.6,4.0
2010-06-09T11:22:30,1018.0,5.5,4.4
2010-02-02T10:24:44,1017.2,6.7,4.5
2010-06-24T08:48:22,1017.9,23.1,3.1
2010-02-09T21:21:47,1018.0,14.2,3.9
2010-06-23T07:00:42,1016.1,8.5,4.0
2010-06-04T01:21:56,1018.1,16.1,3.3
2010-07-28T23:03:22,1017.8,13.2,4.0
2010-08-18T10:59:53,1018.1,10.2,3.4
2010-03-30T12:54:40,1017.2,14.6,3.6
2010-09-16T15:10:09,1016.6,10.6,4.2
2010-07-08T12:30:15,1016.5,11.6,4.6
2010-12-21T12:51:00,1016.8,5.6,3.0
2010-01-16T18:07:05,1016.7,16.2,4.0
2010-07-14T08:39:14,1017.7,12.0,3.8
2010-02-12T12:56:39,1017.5,13.2,2.8
2010-08-01T09:01:33,1017.3,9.5,2.7
2010-01-12T20:46:03,1015.9,8.8,3.7
2010-10-16T04:29:59,1017.8,10.5,2.6
2010-10-07T12:20:20,1016.9,12.1,3.7
2010-12-23T20:52:25,1016.9,10.3,4.3
2010-04-11T01:51:06,1017.0,8.3,3.4
2010-07-24T09:31:07,1016.7,11.2,3.4
2010-10-12T17:00:47,1018.5,6.9,3.2
2010-01-23T08:23:39,1017.0,14.8,2.7
2010-04-30T22:53:37,1015.8,11.5,3.2
2010-04-02T08:52:05,1016.9,11.0,3.1
2010-07-14T21:23:58,1016.4,14.7,3.9
2010-06-13T22:16:51,1016.4,9.2,3.5
2010-01-19T06:36:30,1016.6,8.6,4.0
2010-11-10T12:09:45,1016.4,8.2,3.4
2010-01-21T00:40:40,1016.9,24.4,3.9
2010-07-05T05:51:45,1017.7,8.1,3.6
2010-09-04T10:04:14,1017.3,9.6,3.9
2010-04-18T22:11:41,1016.0,10.6,4.2
2010-11-11T13:41:34,1017.1,10.9,4.1
2010-02-19T02:23:53,1017.6,11.0,3.4
2010-04-20T23:26:22,1017.7,9.1,3.1
2010-11-13T07:31:59,1018.1,6.8,2.8
2010-05-27T06:09:04,1018.0,12.9,3.2
2010-08-15T02:37:25,1017.2,12.7,2.6
2010-06-18T02:13:36,1017.8,3.1,3.5
2010-02-13T17:52:27,1018.6,8.5,4.3
2010-07-17T19:30:20,1017.6,7.6,4.6
2010-09-22T06:00:25,1015.9,17.2,3.7
2010-12-21T01:54:15,1015.5,5.2,3.1
2010-11-08T16:05:01,1017.0,14.1,4.2
2010-07-19T09:16:15,1017.9,11.0,2.9
2010-11-11T01:31:29,1017.8,12.4,4.0
2010-12-01T20:22:06,1017.6,15.3,3.4
2010-01-20T01:02:45,1015.5,13.8,2.9
2010-10-08T23:15:47,1017.1,11.3,4.1
2010-04-26T15:27:39,1016.4,12.6,4.1
2010-06-01T14:41:13,1016.2,3.7,4.3
2010-11-22T16:55:51,1017.3,13.1,2.8
2010-08-25T07:36:19,1018.4,6.7,2.9
2010-05-07T02:23:38,1016.3,10.4,3.9
2010-02-25T07:41:40,1018.3,7.9,3.7
2010-11-16T14:46:12,1016.9,9.2,2.8
2010-10-13T07:45:15,1016.6,15.5,3.4
2010-01-18T06:50:14,1016.6,19.2,4.1
2010-03-18T00:27:22,1017.1,14.7,3.1
2010-03-19T23:07:42,1017.0,19.1,3.6
2010-03-15T13:03:18,1016.7,8.1,3.2
2010-04-17T21:48:53,1018.1,10.5,4.1
2010-03-03T17:54:23,1017.3,5.6,3.4
2010-05-13T02:32:47,1017.2,5.7,3.4
2010-05-08T14:03:46,1017.7,8.7,2.3
2010-02-07T16:04:39,1017.4,9.2,3.7
2010-03-22T23:31:10,1018.7,11.0,3.8
2010-02-02T10:34:59,1017.0,14.9,4.0
2010-05-19T13:38:25,1017.2,6.3,4.1
2010-01-26T23:21:28,1016.2,9.4,4.1
2010-12-05T16:24:06,1019.1,3.1,3.6
2010-11-14T15:04:06,1015.7,7.3,2.7
2010-01-07T16:07:11,1016.9,5.1,3.5
2010-04-09T15:55:09,1017.4,24.1,3.7
2010-12-24T13:17:25,1016.4,11.7,3.1
2010-05-31T18:51:59,1017.8,4.3,3.5
2010-08-06T21:06:56,1017.2,17.6,4.0
2010-09-03T18:39:45,1016.5,7.8,4.3
2010-04-29T20:16:49,1016.8,14.0,3.8
2010-11-23T09:48:23,1017.6,13.0,2.8
2010-04-12T04:43:35,1017.1,19.0,3.8
2010-09-18T08:46:00,1016.4,13.4,3.8
2010-11-26T06:07:30,1016.1,18.4,2.8
2010-12-05T19:35:35,1016.6,14.0,3.2
2010-02-02T15:40:50,1016.7,19.8,4.0
2010-06-30T15:45:50,1017.1,7.1,4.2
2010-11-30T09:24:25,1018.4,14.5,4.3
2010-12-02T05:05:40,1017.9,13.6,3.2
2010-11-01T01:56:48,1016.0,3.9,4.0
2010-06-05T09:51:25,1015.4,5.7,2.9
2010-11-11T17:34:37,1016.6,18.4,3.5
2010-06-06T17:04:17,1017.5,5.5,3.2
2010-01-21T03:28:29,1018.4,3.1,3.6
2010-01-31T20:22:07,1018.2,7.2,3.6
2010-10-31T00:29:47,1016.7,9.9,3.5
2010-09-09T14:06:10,1018.3,19.6,3.7
2010-08-16T20:42:17,1016.8,7.5,3.3
2010-06-08T08:05:09,1016.8,10.9,2.9
2010-04-01T03:52:22,1017.5,13.6,3.6
2010-06-19T14:11:56,1018.3,14.9,2.7
2010-12-11T09:33:01,1017.2,5.7,2.7
2010-05-19T08:42:18,1016.1,3.1,3.8
2010-05-08T13:01:01,1016.6,17.2,2.7
2010-04-07T04:06:48,1017.8,3.1,4.1
2010-06-10T21:42:00,1016.9,12.0,3.0
2010-02-02T20:24:49,1016.7,22.2,3.6
2010-03-24T09:22:06,1017.4,11.9,3.6
2010-04-25T02:15:18,1017.5,18.3,3.8
2010-10-09T05:09:11,1017.5,5.2,3.3
2010-10-10T11:52:07,1016.8,12.1,3.6
2010-04-15T04:07:50,1017.8,3.1,3.1
2010-12-31T17:28:01,1016.9,10.2,3.6
2010-10-24T20:57:46,1016.9,19.2,3.6
2010-02-12T05:19:34,1017.1,10.1,3.6
2010-07-14T10:29:23,1016.6,17.0,3.6
2010-08-18T17:27:21,1016.5,6.1,3.1
2010-01-30T13:48:37,1018.1,22.5,4.0
2010-07-04T07:08:11,1017.1,7.2,3.0
2010-09-06T21:32:44,1017.0,8.7,3.9
2010-05-07T16:42:24,1016.7,6.3,3.6
2010-09-02T12:02:16,1016.3,9.1,3.2
2010-01-01T08:29:16,1016.2,9.9,3.2
2010-07-14T00:48:09,1017.5,3.1,3.5
2010-04-10T22:16:05,1018.9,8.3,3.8
2010-05-12T04:04:50,1016.7,9.3,3.5
2010-11-30T17:55:22,1016.4,4.2,3.8
2010-01-30T03:58:06,1018.4,4.1,3.9
2010-08-03T04:27:54,1015.8,19.2,3.3
2010-12-09T09:48:01,1018.0,4.1,4.1
2010-08-21T23:14:50,1018.5,8.5,4.3
2010-08-16T14:37:24,1016.6,9.8,4.7
2010-07-03T21:06:40,1017.6,12.7,3.9
2010-02-25T23:49:24,1016.8,15.3,3.2
2010-10-27T05:33:24,1018.1,15.6,3.8
2010-11-21T12:40:45,1017.9,8.5,3.4
2010-03-07T05:42:37,1016.6,17.0,4.1
2010-11-16T19:18:58,1016.8,9.6,3.9
2010-06-24T14:20:24,1017.3,12.8,2.9
2010-09-07T08:04:58,1016.0,9.3,2.8
2010-11-07T15:26:49,1016.9,23.5,2.9
2010-06-28T10:35:52,1016.5,3.2,3.9
2010-02-17T15:57:13,1017.8,23.2,3.9
2010-01-06T15:33:36,1017.1,4.0,3.1
2010-11-01T12:09:53,1016.6,19.9,3.0
2010-09-10T20:53:29,1017.8,7.1,3.5
2010-01-26T16:18:37,1016.8,10.9,3.7
2010-11-29T12:46:11,1017.1,14.1,3.6
2010-03-14T05:21:27,1017.7,19.2,3.6
2010-08-30T11:12:04,1017.3,23.9,3.9
2010-04-20T22:16:28,1017.5,12.7,4.2
2010-12-07T08:37:04,1017.0,12.9,3.4
2010-01-15T16:51:16,1017.0,12.1,3.9
2010-10-19T00:37:35,1019.0,13.8,4.1
2010-05-11T17:09:27,1018.5,4.5,3.1
2010-02-24T22:02:09,1017.4,14.5,3.7
2010-01-19T17:20:59,1016.5,6.3,3.9
2010-04-01T22:40:53,1016.0,6.6,4.2
2010-06-28T20:22:05,1017.4,14.2,3.9
2010-12-18T22:25:08,1017.6,9.0,4.0
2010-06-27T11:51:52,1017.4,10.7,3.4
2010-05-27T09:58:22,1018.0,12.5,4.4
2010-11-10T11:30:36,1017.9,16.0,3.7
2010-05-11T02:08:31,1016.7,7.9,4.6
2010-04-25T18:08:41,1016.4,9.3,4.7
2010-04-18T20:29:37,1017.9,8.9,3.5
2010-07-26T16:33:16,1017.2,7.7,3.3
2010-10-08T00:38:51,1017.6,10.4,3.3
2010-06-27T00:36:39,1017.7,14.6,3.5
2010-02-05T19:16:10,1017.6,4.8,3.4
2010-06-27T09:42:37,1016.1,3.1,2.6
2010-02-09T10:36:05,1016.5,12.9,3.9
2010-09-23T17:52:46,1017.4,6.2,3.2
2010-06-24T15:56:11,1018.4,10.0,3.4
2010-05-27T14:58:23,1017.2,4.9,3.6
2010-07-01T05:38:26,1017.9,7.4,3.4
2010-04-26T08:03:08,1017.0,9.3,3.3
2010-07-28T15:34:26,1016.2,12.1,3.1
2010-09-10T20:40:21,1017.6,8.1,4.2
2010-06-05T05:58:46,1017.2,18.9,3.7
2010-10-14T13:14:50,1016.7,6.7,3.7
2010-05-08T09:19:10,1016.5,7.4,3.7
2010-04-04T06:58:21,1017.1,8.7,4.4
2010-02-10T19:52:21,1017.0,6.6,3.5
2010-10-23T17:28:49,1017.8,19.4,3.9
2010-02-26T20:13:07,1017.8,7.8,3.3
2010-06-08T06:09:16,1016.6,10.8,4.2
2010-01-07T00:07:01,1018.7,15.3,2.9
2010-01-17T02:13:44,1016.8,8.9,4.2
2010-05-27T12:24:45,1016.4,24.4,3.3
2010-05-05T08:12:42,1018.1,6.5,4.2
2010-01-12T19:05:52,1018.8,4.7,3.7
2010-10-11T21:19:28,1016.6,13.8,4.1
2010-12-21T04:51:59,1017.8,13.2,3.5
2010-07-29T18:45:42,1017.1,24.4,3.4
2010-12-30T13:10:01,1018.5,11.1,3.1
2010-05-27T02:24:14,1015.6,14.4,2.8
2010-08-18T07:59:21,1018.6,19.0,3.6
2010-11-06T20:28:07,1016.3,11.5,3.4
2010-10-22T21:11:29,1016.9,13.0,3.7
2010-07-12T03:56:29,1017.6,9.4,3.7
2010-01-10T05:53:29,1017.7,5.7,3.4
2010-07-02T15:56:43,1017.5,10.8,4.3
2010-12-29T15:02:06,1016.7,17.3,3.5
2010-07-04T23:29:55,1017.6,14.9,3.4
2010-04-16T18:01:55,1017.0,7.0,3.6
2010-12-06T05:50:12,1016.7,5.8,4.1
2010-12-13T23:04:09,1018.7,10.1,3.8
2010-12-25T07:19:14,1017.9,9.1,3.4
2010-07-05T14:58:19,1017.3,8.9,3.9
2010-07-17T11:00:03,1017.5,3.2,3.7
2010-03-27T20:53:05,1017.1,19.2,3.2
2010-03-22T23:09:59,1017.8,5.4,3.4
2010-11-30T23:11:05,1017.6,5.2,3.3
2010-11-29T11:51:00,1018.1,11.5,3.6
2010-11-16T07:49:02,1018.1,14.3,3.2
2010-09-27T12:23:47,1016.5,7.8,4.2
2010-10-09T08:12:37,1017.5,4.6,2.6
2010-11-29T12:27:22,1017.1,4.7,3.0
2010-08-03T14:43:42,1017.9,6.4,3.8
2010-01-01T04:47:54,1018.2,4.2,3.7
2010-01-01T16:38:00,1016.3,8.1,4.6
2010-04-11T17:33:20,1016.8,24.4,4.2
2010-06-14T04:39:46,1016.6,3.7,3.4
2010-10-10T13:29:19,1016.7,4.1,3.2
2010-05-14T21:48:44,1017.9,3.4,3.7
2010-01-14T06:11:04,1017.2,14.3,3.8
2010-11-16T22:01:48,1016.4,9.9,3.4
2010-05-02T19:11:25,1018.1,15.0,3.6
2010-07-11T04:55:33,1018.4,14.7,3.9
2010-12-16T08:06:18,1016.9,14.9,3.9
2010-05-08T06:10:47,1017.5,5.8,3.4
2010-03-05T00:04:46,1017.2,3.4,3.7
2010-05-15T17:52:44,1016.3,22.3,4.4
2010-04-01T13:36:42,1017.2,8.1,4.3
2010-12-02T09:39:08,1017.3,7.6,3.4
2010-01-22T05:43:42,1017.8,4.1,3.5
2010-06-16T05:36:56,1017.4,13.7,3.2
2010-10-13T15:41:05,1016.8,12.3,3.3
2010-02-17T02:56:23,1018.3,12.4,4.0
2010-03-24T05:26:30,1017.1,24.4,3.2
2010-06-08T18:49:55,1015.4,6.6,2.5
2010-05-25T05:44:44,1017.2,6.1,3.5
2010-08-02T10:41:36,1017.6,7.7,4.1
2010-09-18T04:42:49,1016.0,12.0,3.3
2010-12-02T22:35:09,1016.9,8.4,3.6
2010-05-08T23:30:15,1017.8,11.3,3.7
2010-01-09T11:03:01,1018.0,3.1,3.2
2010-04-21T18:05:52,1017.2,4.3,3.8
2010-10-20T19:42:25,1017.0,18.2,3.4
2010-06-14T04:32:52,1016.8,9.9,3.8
2010-08-03T04:06:29,1018.1,9.8,3.6
2010-06-05T04:56:23,1016.6,17.6,2.9
2010-03-07T13:07:36,1017.8,9.1,3.8
2010-01-26T03:07:22,1017.9,14.2,3.2
2010-03-05T06:23:29,1017.4,5.8,2.9
2010-01-22T21:51:58,1017.0,7.8,3.6
2010-10-31T14:44:11,1018.3,11.5,3.8
2010-03-17T22:14:25,1016.8,7.6,3.3
2010-11-19T16:27:35,1019.0,5.6,3.8
2010-09-10T05:51:02,1016.7,10.1,3.7
2010-08-24T03:31:08,1017.4,16.8,4.2
2010-08-25T23:22:19,1016.6,16.2,3.2
2010-11-27T03:06:09,1016.8,4.1,3.8
2010-12-10T09:02:58,1018.0,15.1,3.4
2010-08-04T04:15:30,1016.7,11.0,3.3
2010-04-02T16:15:02,1016.3,3.9,3.5
2010-12-15T04:32:12,1018.1,14.2,4.4
2010-05-26T12:03:22,1017.2,15.2,3.6
2010-11-10T16:13:23,1017.6,14.5,3.5
2010-07-13T07:39:04,1016.9,14.5,4.2
2010-10-14T05:44:52,1018.2,8.2,3.5
2010-05-29T20:57:07,1017.3,3.9,3.2
2010-05-20T12:45:01,1015.9,13.0,2.5
2010-04-09T00:44:46,1016.8,6.8,3.8
2010-02-07T00:27:40,1017.4,14.1,4.2
2010-10-20T21:05:23,1015.8,8.9,4.1
2010-05-18T06:52:16,1017.2,17.2,3.4
2010-05-13T14:43:47,1017.1,13.2,3.7
2010-03-09T05:56:57,1018.2,4.5,3.8
2010-01-22T08:12:20,1017.9,12.7,3.3
2010-05-15T03:54:11,1016.5,3.7,3.3
2010-03-23T21:23:41,1018.3,21.0,3.3
2010-09-01T19:20:55,1018.0,3.1,3.4
2010-03-22T09:23:04,1016.5,10.0,3.1
2010-07-01T09:37:07,1016.5,10.0,3.9
2010-01-14T17:31:21,1018.0,7.9,4.4
2010-10-06T11:19:30,1016.2,16.2,4.0
2010-11-21T19:57:06,1016.2,9.9,3.6
2010-08-17T22:38:43,1016.2,11.9,3.8
2010-12-05T19:25:45,1017.8,7.0,2.9
2010-08-17T21:29:49,1018.2,8.7,3.7
2010-11-26T21:42:03,1016.8,12.4,3.8
2010-11-06T00:46:39,1016.4,12.2,3.1
2010-08-05T13:24:39,1017.7,8.0,3.7
2010-12-12T23:06:02,1016.2,3.5,4.0
2010-11-08T02:59:44,1017.7,10.6,3.3
2010-04-12T10:44:18,1017.4,16.2,3.8
2010-09-08T07:12:49,1016.9,8.0,3.8
2010-07-24T16:45:46,1016.8,17.4,3.5
2010-04-29T13:56:40,1017.4,12.4,2.7
2010-03-29T08:48:43,1017.2,8.3,3.5
2010-09-01T05:07:33,1018.4,22.5,4.0
2010-12-29T03:11:53,1017.3,14.6,3.8
2010-01-26T20:45:27,1017.0,11.3,3.5
2010-01-14T20:37:35,1016.7,6.7,3.0
2010-11-21T19:26:42,1017.9,7.2,3.8
2010-07-14T13:31:53,1016.4,6.1,4.4
2010-02-23T21:38:32,1018.2,3.3,3.2
2010-03-31T22:20:17,1018.9,14.0,3.1
2010-02-09T06:03:37,1016.5,9.7,3.0
2010-11-14T23:24:01,1017.6,8.5,3.0
2010-12-09T08:29:53,1016.4,15.1,3.7
2010-04-07T09:20:44,1016.6,8.5,3.9
2010-04-01T20:29:39,1017.2,9.2,3.2
2010-01-18T20:12:41,1016.5,8.8,3.4
2010-02-20T11:35:58,1017.0,11.6,3.5
2010-06-28T07:52:29,1016.9,8.0,2.9
2010-08-26T14:01:15,1016.6,3.8,3.7
2010-04-06T13:54:47,1016.8,11.9,4.3
2010-10-28T00:31:58,1016.9,14.7,3.7
2010-06-07T12:52:50,1018.0,13.9,3.4
2010-09-15T23:05:47,1015.9,12.7,3.9
2010-05-31T06:48:45,1018.2,7.0,4.7
2010-12-26T08:32:12,1017.3,16.4,4.6
2010-09-22T16:20:22,1016.5,5.1,3.9
2010-03-25T02:23:25,1016.5,5.1,3.2
2010-10-22T08:17:52,1018.2,8.8,4.0
2010-08-13T17:54:40,1018.1,3.4,3.3
2010-08-23T09:16:06,1016.7,8.7,3.2
2010-04-19T05:43:19,1016.9,8.7,3.8
2010-08-16T04:56:52,1017.5,15.3,3.4
2010-04-05T19:54:12,1015.9,14.9,3.4
2010-10-06T09:57:30,1015.8,5.3,3.6
2010-09-13T15:43:25,1016.8,7.7,3.0
2010-11-21T16:13:16,1017.1,3.1,3.1
2010-07-27T16:34:58,1017.8,10.8,3.7
2010-07-16T06:14:33,1017.5,15.5,4.5
2010-10-15T15:18:16,1017.1,10.1,3.2
2010-10-22T03:31:48,1018.7,18.3,3.5
2010-11-07T02:46:52,1016.4,3.5,3.9
2010-08-05T12:18:27,1017.7,4.4,2.8
2010-07-18T12:08:32,1018.0,16.6,4.1
2010-07-02T11:22:56,1016.2,21.0,3.4
2010-06-17T03:54:37,1016.6,17.1,4.3
