item_id,common_name,scientific_name,gap_species_code,county_id,habitat_yearround_pct
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,44490,0.5905
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,51585,0.0176
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,20274,0.7234
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,51556,0.6109
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,14211,0.977
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,46814,0.6475
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,9479,0.2301
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,42973,0.4819
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,30734,0.5021
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,19162,0.7681
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,18785,0.3808
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,4184,0.1625
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,33348,0.534
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,22452,0.7265
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,10773,0.0568
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,49171,0.3359
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,6717,0.4809
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,37001,0.2819
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,54520,0.1216
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,47524,0.1701
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,42422,0.3842
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,13778,0.856
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,44885,0.5392
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,20889,0.2505
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,41168,0.4533
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,13679,0.8191
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,54208,0.8196
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,19411,0.1284
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,23987,0.6344
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,33855,0.1361
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,28424,0.3602
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,40811,0.7963
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,9988,0.5956
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,8493,0.8524
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,7742,0.4876
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,1914,0.3943
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,25540,0.4907
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,53676,0.8133
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,13941,0.7394
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,7369,0.8232
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,29631,0.8621
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,5267,0.2633
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,48145,0.7606
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,33994,0.952
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,37098,0.8931
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,10038,0.7009
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,7477,0.5586
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,6080,0.7054
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,22306,0.4564
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,14804,0.3604
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,9402,0.6434
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,22131,0.4878
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,38070,0.9895
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,47311,0.5438
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,52365,0.1359
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,51221,0.296
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,15343,0.5953
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,8593,0.2394
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,36896,0.8491
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,13116,0.4849
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,9036,0.9206
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,45080,0.0832
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,23143,0.998
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,25760,0.0871
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,38903,0.502
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,10772,0.9894
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,55853,0.4961
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,40896,0.8283
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,29537,0.7605
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,46274,0.1457
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,7561,0.5092
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,9435,0.0741
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,39017,0.8868
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,2068,0.8367
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,14862,0.537
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,50089,0.4706
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,21566,0.9639
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,2109,0.3211
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,42392,0.243
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,1284,0.1678
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,26124,0.813
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,17586,0.9311
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,18637,0.7176
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,52063,0.7138
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,7604,0.7047
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,41724,0.4517
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,37671,0.8108
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,54907,0.6256
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,8707,0.0687
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,7428,0.3824
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,16262,0.508
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,32684,0.3523
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,4337,0.171
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,53921,0.7298
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,40897,0.3576
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,5111,0.0672
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,50991,0.5469
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,38738,0.5538
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,35986,0.4258
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,46591,0.4296
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,55601,0.5584
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,6027,0.5531
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,49931,0.1802
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,28584,0.9416
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,40585,0.0313
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,25269,0.0215
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,8120,0.3393
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,32851,0.0244
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,26658,0.4321
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,14403,0.3558
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,37676,0.422
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,51233,0.1143
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,48334,0.6272
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,42200,0.4638
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,40491,0.5647
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,11036,0.2145
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,54401,0.8787
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,16825,0.089
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,10477,0.3918
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,4053,0.5526
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,16667,0.2429
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,11248,0.0252
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,47934,0.6336
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,22260,0.4535
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,49341,0.0847
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,28746,0.0463
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,3882,0.6039
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,2507,0.1666
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,15051,0.0542
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,37863,0.0559
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,42761,0.0472
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,33639,0.8785
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,22165,0.0291
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,5133,0.3169
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,47391,0.1536
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,9712,0.2114
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,23985,0.0869
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,32761,0.7357
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,38515,0.6989
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,5236,0.963
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,12554,0.4717
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,35024,0.8499
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,39896,0.7037
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,7772,0.9863
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,49375,0.0733
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,1097,0.9624
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,2021,0.6885
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,20568,0.9727
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,17757,0.0329
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,32668,0.1925
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,38829,0.8766
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,26902,0.4314
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,7447,0.6409
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,20500,0.0788
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,11976,0.5096
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,48018,0.7321
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,53775,0.1741
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,22226,0.3421
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,28814,0.1852
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,44766,0.4499
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,32525,0.9635
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,33573,0.3034
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,26008,0.4436
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,54343,0.6252
58fa817ae4b0b7ea54525c2f	mWTDEx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,1571,0.7161
58fa817ae4b0b7ea54525c2f	mWTDEx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,9980,0.8631
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,25605,0.7089
58fa817ae4b0b7ea54525c2f	mWTDEx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,47825,0.0084
58fa817ae4b0b7ea54525c2f	mWTDEx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,24699,0.213
