Times Sq/Theatre District	Manhattan	0.44	20.7
Midtown Center	Manhattan	2.86	15.88
TriBeCa/Civic Center	Manhattan	0.51	21.75
Morningside Heights	Manhattan	0.71	12.55
Jackson Heights	Queens	2.73	18.7
Times Sq/Theatre District	Manhattan	0.76	10.9
Midwood	Brooklyn	0.72	34.6
East Flatbush/Remsen Village	Brooklyn	8.01	24
East Village	Manhattan	1.66	24.28
Lower East Side	Manhattan	5.81	23.7
Central Harlem	Manhattan	6.3	12.32
East Chelsea	Manhattan	1.03	47.03
Lincoln Square East	Manhattan	0.25	28.7
TriBeCa/Civic Center	Manhattan	0.1	47.4
UN/Turtle Bay South	Manhattan	0.46	26.9
Park Slope	Brooklyn	3.35	14.4
Park Slope	Brooklyn	6.11	24.02
Hudson Sq	Manhattan	0.72	21.1
JFK Airport	Queens	0.94	12.32
Meatpacking/West Village West	Manhattan	1.46	64.02
Upper West Side North	Manhattan	0.41	15.2
East Village	Manhattan	0.85	10.87
JFK Airport	Queens	2.82	54.91
Midtown East	Manhattan	1.24	17.39
Upper East Side South	Manhattan	0.21	20.9
Midtown Center	Manhattan	4.75	12.89
Times Sq/Theatre District	Manhattan	0.69	19.27
Central Harlem North	Manhattan	0.3	92.7
Clinton West	Manhattan	1.24	14.67
Washington Heights North	Manhattan	1.16	16.83
Gramercy	Manhattan	0.21	45.84
Upper East Side South	Manhattan	2.2	15.4
Auburndale	Queens	1.01	32.7
Greenwich Village South	Manhattan	1.36	28.35
Upper West Side South	Manhattan	0.86	17.56
Yorkville West	Manhattan	2.16	8.4
Boerum Hill	Brooklyn	1.74	21.25
Manhattan Valley	Manhattan	3.36	18.86
Crown Heights North	Brooklyn	6.3	9.1
Midtown Center	Manhattan	1.81	32.49
Gramercy	Manhattan	1.57	8.4
University Heights/Morris Heights	Bronx	0.85	16.3
Upper West Side North	Manhattan	0.42	21.19
Lenox Hill East	Manhattan	1.07	23.84
Lower East Side	Manhattan	0.64	39.8
East Chelsea	Manhattan	0.55	12.35
Upper East Side South	Manhattan	0.32	17.6
Sutton Place/Turtle Bay North	Manhattan	0.53	43.8
Financial District South	Manhattan	0.13	23.4
Kips Bay	Manhattan	0.48	13.01
JFK Airport	Queens	0.07	22.6
JFK Airport	Queens	0.29	13.7
West Village	Manhattan	0.48	134
Alphabet City	Manhattan	1.13	27.39
Sutton Place/Turtle Bay North	Manhattan	0.55	22.94
LaGuardia Airport	Queens	2.35	14
West Village	Manhattan	1.18	18.7
JFK Airport	Queens	0.73	23.58
Lincoln Square East	Manhattan	0.8	13.6
Midtown Center	Manhattan	5.64	51.2
Lenox Hill East	Manhattan	1.15	19.23
East Village	Manhattan	0.33	27.02
LaGuardia Airport	Queens	1.8	56.57
Upper East Side South	Manhattan	1.69	24.55
Hamilton Heights	Manhattan	2.87	16.34
Midtown North	Manhattan	0.66	21.06
West Village	Manhattan	0.53	28.67
Yorkville West	Manhattan	0.81	28.79
Greenwich Village South	Manhattan	0.7	8.44
Sutton Place/Turtle Bay North	Manhattan	1.53	27.25
Yorkville East	Manhattan	0.21	27.9
Flatlands	Brooklyn	0.24	32.2
Financial District North	Manhattan	1	19.36
Garment District	Manhattan	2.35	17.95
Penn Station/Madison Sq West	Manhattan	0.11	8.76
Boerum Hill	Brooklyn	2.8	8.5
Crown Heights South	Brooklyn	0.82	26.8
Clinton East	Manhattan	1.53	31.4
East Harlem South	Manhattan	1.01	6.47
Upper West Side South	Manhattan	4.29	24.9
Yorkville West	Manhattan	0.47	12.67
Clinton East	Manhattan	1.53	14.79
East Harlem South	Manhattan	4.17	14.4
Upper West Side South	Manhattan	0.73	40.6
Central Harlem	Manhattan	4.5	13.9
Midtown Center	Manhattan	0.34	130.2
Clinton East	Manhattan	0.23	32.6
TriBeCa/Civic Center	Manhattan	0.36	25.5
Union Sq	Manhattan	6.6	14.11
Boerum Hill	Brooklyn	0.18	42
Douglaston	Queens	2.62	23.51
Manhattanville	Manhattan	5.83	17.6
Gramercy	Manhattan	0.75	16
Yorkville East	Manhattan	4.75	24.99
World Trade Center	Manhattan	1.57	12.55
Morningside Heights	Manhattan	1.42	11.93
Midtown Center	Manhattan	0.55	31.85
Union Sq	Manhattan	2.2	13.1
Central Harlem North	Manhattan	0.06	16.14
Sutton Place/Turtle Bay North	Manhattan	5.4	24.7
Central Harlem	Manhattan	1.08	27.32
Garment District	Manhattan	0.29	16.31
Times Sq/Theatre District	Manhattan	4.24	27.91
Midtown South	Manhattan	0.6	45.32
Midtown South	Manhattan	1.85	46.02
Midtown East	Manhattan	0.46	14.58
Greenwich Village North	Manhattan	1.69	19.7
Midtown North	Manhattan	0.19	19.15
Bloomingdale	Manhattan	0	15.6
Meatpacking/West Village West	Manhattan	2.02	53.41
Greenwich Village North	Manhattan	5.75	19.73
Two Bridges/Seward Park	Manhattan	0.61	26.96
Upper East Side North	Manhattan	1.23	23.12
Upper East Side South	Manhattan	0.18	16.15
Lenox Hill East	Manhattan	0.67	24.3
West Chelsea/Hudson Yards	Manhattan	0.77	17.12
Bedford	Brooklyn	0.21	34.7
Astoria	Queens	0.78	13.91
Clinton East	Manhattan	0.53	28.6
Lenox Hill East	Manhattan	1.54	25.95
Union Sq	Manhattan	1.44	20.04
Central Harlem North	Manhattan	5.15	8.5
Penn Station/Madison Sq West	Manhattan	1.47	18.32
LaGuardia Airport	Queens	2.87	30.46
Bushwick South	Brooklyn	0.24	137.7
Midtown South	Manhattan	1.38	41.48
Midtown East	Manhattan	0.57	42.74
Upper West Side South	Manhattan	2.82	26.94
Parkchester	Bronx	1.39	26.2
Midtown North	Manhattan	2.86	17.9
Bushwick North	Brooklyn	0.62	7.79
UN/Turtle Bay South	Manhattan	1.5	11.39
Stuyvesant Heights	Brooklyn	0.25	28.79
Ridgewood	Queens	3.13	13.97
East Village	Manhattan	0.58	46.1
Morrisania/Melrose	Bronx	0.02	13.21
East Harlem South	Manhattan	1.44	30.67
Lenox Hill East	Manhattan	0.42	20.76
World Trade Center	Manhattan	2.15	21.7
East Chelsea	Manhattan	0.16	8.18
Bushwick North	Brooklyn	1.64	13.01
Lenox Hill East	Manhattan	0.08	34.7
Old Astoria	Queens	3.94	21.3
Midtown South	Manhattan	0.24	65.15
Astoria	Queens	0.72	26.27
Lincoln Square West	Manhattan	10.1	174.82
Penn Station/Madison Sq West	Manhattan	1.06	46.94
Financial District North	Manhattan	2.15	25.2
Sutton Place/Turtle Bay North	Manhattan	0.32	20.7
Prospect Heights	Brooklyn	0.92	18.15
Clinton East	Manhattan	0.25	16
West Village	Manhattan	0.55	25.9
Little Italy/NoLiTa	Manhattan	0.64	26.4
Clinton East	Manhattan	0.94	18.4
Greenwich Village North	Manhattan	1.94	37
Penn Station/Madison Sq West	Manhattan	0.22	29.1
East Harlem North	Manhattan	1.58	26.22
SoHo	Manhattan	0.11	33.48
East Harlem South	Manhattan	1.35	46.09
Upper East Side North	Manhattan	1.21	49.73
Clinton West	Manhattan	0.17	16.8
Little Italy/NoLiTa	Manhattan	0.42	16.1
Manhattanville	Manhattan	0.38	69.5
Flatiron	Manhattan	12.08	31.7
East Harlem North	Manhattan	0.39	46
Union Sq	Manhattan	4.49	14.07
Yorkville East	Manhattan	1.4	33.44
Financial District South	Manhattan	6.99	19
Upper West Side South	Manhattan	0.02	43.6
Bloomingdale	Manhattan	3.79	9.48
UN/Turtle Bay South	Manhattan	2.48	14.26
Midtown East	Manhattan	0.07	20.42
Yorkville East	Manhattan	9.58	13
Greenwich Village South	Manhattan	1.3	15.13
Murray Hill	Manhattan	0.92	15.3
West Chelsea/Hudson Yards	Manhattan	1.29	11.03
Gramercy	Manhattan	1.48	39.05
Astoria	Queens	0.07	11.12
Upper West Side North	Manhattan	0.58	14.22
Clinton East	Manhattan	0.09	13.66
Murray Hill	Manhattan	2.2	9.78
Van Cortlandt Village	Bronx	0.33	22.25
Morningside Heights	Manhattan	3.66	18.6
Upper West Side South	Manhattan	4.76	92.27
Murray Hill	Manhattan	2.96	18.11
Williamsburg (South Side)	Brooklyn	1.22	19.1
Midtown Center	Manhattan	0.42	14.9
Manhattan Valley	Manhattan	0.82	14.28
Midtown East	Manhattan	0.25	29.24
Lincoln Square West	Manhattan	1.43	16.33
Lincoln Square East	Manhattan	0.41	14.7
East Flatbush/Remsen Village	Brooklyn	5.05	28.65
Gramercy	Manhattan	0.25	30.5
Penn Station/Madison Sq West	Manhattan	0.4	56.6
East Harlem South	Manhattan	2.3	14.41
East Village	Manhattan	3.84	20.5
Yorkville East	Manhattan	1.18	14.62
Jackson Heights	Queens	1.13	8.31
Penn Station/Madison Sq West	Manhattan	7.1	10.57
West Chelsea/Hudson Yards	Manhattan	3.08	33.95
Lenox Hill East	Manhattan	5.76	9.86
West Chelsea/Hudson Yards	Manhattan	1.14	19.21
Fort Greene	Brooklyn	0.55	41.1
Hudson Sq	Manhattan	1.13	10
Murray Hill	Manhattan	1.84	14.68
Penn Station/Madison Sq West	Manhattan	0.76	15.69
Lenox Hill East	Manhattan	0.1	14.25
Gramercy	Manhattan	0.19	11.98
Central Harlem North	Manhattan	0.44	31.9
Astoria	Queens	0.37	56.71
Greenwich Village South	Manhattan	6.34	59.6
Penn Station/Madison Sq West	Manhattan	1.14	21.59
Murray Hill-Queens	Queens	1.25	16.73
Sutton Place/Turtle Bay North	Manhattan	4.55	10.93
Upper East Side North	Manhattan	1.26	14.8
Clinton East	Manhattan	1.13	34.8
East Village	Manhattan	0.08	16.8
Times Sq/Theatre District	Manhattan	0.92	12.88
Upper East Side South	Manhattan	3.64	23.6
Midtown South	Manhattan	0.27	125.4
Murray Hill	Manhattan	0.15	13.7
West Chelsea/Hudson Yards	Manhattan	4.35	18.91
Lower East Side	Manhattan	4.49	30.4
Midtown East	Manhattan	1.32	13.08
Murray Hill	Manhattan	0.19	14.78
East Elmhurst	Queens	11.45	20.6
Penn Station/Madison Sq West	Manhattan	1.93	19.4
Upper East Side North	Manhattan	0.45	24.77
UN/Turtle Bay South	Manhattan	0.02	17.47
Lenox Hill West	Manhattan	0.75	14.47
Penn Station/Madison Sq West	Manhattan	0.48	26.8
Lincoln Square East	Manhattan	0.23	43.94
Lincoln Square East	Manhattan	0.06	24.7
Downtown Brooklyn/MetroTech	Brooklyn	1.98	8.5
Flatbush/Ditmas Park	Brooklyn	1.15	32.44
South Williamsburg	Brooklyn	4.76	17.83
Midtown East	Manhattan	1.31	32.46
East Chelsea	Manhattan	0.06	9.96
Fort Greene	Brooklyn	0.35	71.2
Penn Station/Madison Sq West	Manhattan	0.57	11.8
SoHo	Manhattan	6.66	8.7
Woodside	Queens	0.59	30.2
Yorkville West	Manhattan	0.46	28.8
East Harlem North	Manhattan	1.19	11.7
Lincoln Square East	Manhattan	0.71	22.91
West Chelsea/Hudson Yards	Manhattan	5.25	14.4
Sheepshead Bay	Brooklyn	1.63	51.05
Elmhurst	Queens	0.73	21.37
Midtown South	Manhattan	5.25	72.56
Clinton East	Manhattan	0.39	26.06
Garment District	Manhattan	1.07	25.64
East Chelsea	Manhattan	0.89	16.98
Kips Bay	Manhattan	7.97	60.7
Union Sq	Manhattan	0.54	27.22
Clinton East	Manhattan	1.6	15.5
East Harlem South	Manhattan	3.43	17
East New York	Brooklyn	6.3	10.55
LaGuardia Airport	Queens	2.5	20.4
Manhattan Valley	Manhattan	2.5	11.64
Sutton Place/Turtle Bay North	Manhattan	0.94	49.5
Dyker Heights	Brooklyn	1.82	25.23
Times Sq/Theatre District	Manhattan	1.36	27.28
Clinton East	Manhattan	0.14	41
Midtown North	Manhattan	0.14	4.36
Central Harlem	Manhattan	0.28	11.3
North Corona	Queens	0.94	40.23
Sutton Place/Turtle Bay North	Manhattan	0.8	17.2
Lenox Hill West	Manhattan	0.45	17.4
Central Park	Manhattan	0.28	26.2
Times Sq/Theatre District	Manhattan	6.63	25.6
Midtown South	Manhattan	0.2	72.9
Upper West Side North	Manhattan	1.32	20.6
Central Park	Manhattan	1.74	15.79
East Village	Manhattan	3.25	9.16
JFK Airport	Queens	3.17	5.7
Upper West Side South	Manhattan	3.79	15.17
Midtown Center	Manhattan	6.2	18.01
Lower East Side	Manhattan	0.97	19.4
Upper East Side North	Manhattan	1.46	118.23
Washington Heights South	Manhattan	0.96	18.3
Central Harlem	Manhattan	0.05	18.71
Downtown Brooklyn/MetroTech	Brooklyn	2.3	27.8
Bloomingdale	Manhattan	4.03	16.24
Lenox Hill West	Manhattan	0.33	25.03
Midtown North	Manhattan	4.75	13.3
East Harlem North	Manhattan	0.75	22.64
East Chelsea	Manhattan	0.62	20.7
Penn Station/Madison Sq West	Manhattan	0.63	150
Gramercy	Manhattan	1.12	29.1
Midtown Center	Manhattan	0.63	20.31
JFK Airport	Queens	0.95	51.3
East Harlem South	Manhattan	0.02	69.6
Hudson Sq	Manhattan	5.14	17.1
Midtown South	Manhattan	0.21	31.5
Upper East Side North	Manhattan	1.78	32.03
Midtown East	Manhattan	0.78	25
LaGuardia Airport	Queens	3	7.27
East Concourse/Concourse Village	Bronx	0.26	17.19
Morningside Heights	Manhattan	4.2	39.62
Penn Station/Madison Sq West	Manhattan	1.67	20.09
Upper East Side South	Manhattan	2.63	21.18
Penn Station/Madison Sq West	Manhattan	6.13	20.69
Inwood	Manhattan	1.05	19.28
LaGuardia Airport	Queens	0.17	77.44
Central Park	Manhattan	6.1	16.7
JFK Airport	Queens	0.31	19.2
LaGuardia Airport	Queens	0.1	118.11
Lincoln Square West	Manhattan	1.23	19.11
Morningside Heights	Manhattan	0.25	19.29
Yorkville West	Manhattan	2.19	90.4
East Chelsea	Manhattan	1.95	29.2
Kips Bay	Manhattan	1.15	11
DUMBO/Vinegar Hill	Brooklyn	1.62	59.69
Greenwich Village South	Manhattan	3.47	28.8
East Chelsea	Manhattan	0.6	35.6
Soundview/Castle Hill	Bronx	0.63	43.56
Clinton East	Manhattan	3.39	10.65
Gravesend	Brooklyn	1.59	14.8
Astoria	Queens	2.44	16.7
Morningside Heights	Manhattan	0.04	81.6
Lenox Hill West	Manhattan	7.15	28.8
Gramercy	Manhattan	2.19	24.12
LaGuardia Airport	Queens	0.87	28.1
Flatiron	Manhattan	3.24	50.37
Upper East Side South	Manhattan	7.87	26.51
Penn Station/Madison Sq West	Manhattan	4.7	26.37
Bushwick North	Brooklyn	4.36	53.9
Lower East Side	Manhattan	0.27	73.06
Midtown North	Manhattan	0.42	34.8
LaGuardia Airport	Queens	0.1	20.8
LaGuardia Airport	Queens	5.4	39.61
Midtown South	Manhattan	6.24	14.3
Upper East Side North	Manhattan	0.55	21.35
Penn Station/Madison Sq West	Manhattan	0.05	17.4
West Village	Manhattan	0.13	22.7
LaGuardia Airport	Queens	0.13	14.01
Park Slope	Brooklyn	4.07	24.45
Gramercy	Manhattan	3.28	18.4
Alphabet City	Manhattan	1.24	23.3
East Village	Manhattan	1.91	19.3
Lenox Hill West	Manhattan	0.12	17.1
Kips Bay	Manhattan	1.58	127.7
Astoria	Queens	1.41	15.72
Midtown South	Manhattan	1.81	90
LaGuardia Airport	Queens	0.63	21.24
SoHo	Manhattan	1.12	21.12
Allerton/Pelham Gardens	Bronx	0.5	10.66
Gravesend	Brooklyn	0.14	3.45
East Chelsea	Manhattan	3.48	20.48
Murray Hill	Manhattan	0.23	35.09
Central Harlem North	Manhattan	1.45	29.9
Union Sq	Manhattan	0.03	22
Upper West Side North	Manhattan	0.32	22.3
Yorkville West	Manhattan	0.95	46.3
Midtown North	Manhattan	0.75	12.1
UN/Turtle Bay South	Manhattan	0.42	25.57
Midtown North	Manhattan	1.26	14
Midtown East	Manhattan	2	21.84
Flatiron	Manhattan	0.66	24.32
LaGuardia Airport	Queens	0.28	20.6
Upper East Side North	Manhattan	4.94	12.1
SoHo	Manhattan	0.42	27.3
Penn Station/Madison Sq West	Manhattan	1.22	10.55
SoHo	Manhattan	0.36	13.3
Upper East Side South	Manhattan	2.91	21.3
LaGuardia Airport	Queens	0.04	21.51
Soundview/Castle Hill	Bronx	1.38	21.3
Penn Station/Madison Sq West	Manhattan	2.33	15.17
Rego Park	Queens	1.77	17.72
Clinton East	Manhattan	2.63	8.95
Upper West Side North	Manhattan	1.61	15.58
Bushwick South	Brooklyn	0.67	29.91
Kew Gardens Hills	Queens	0.26	43.23
East Chelsea	Manhattan	1.61	26.7
Lincoln Square West	Manhattan	0.93	79.2
Midtown North	Manhattan	2.62	14.98
LaGuardia Airport	Queens	2.14	58
Upper East Side South	Manhattan	4.67	8.24
World Trade Center	Manhattan	5.55	23.04
Hudson Sq	Manhattan	3.47	46.5
Garment District	Manhattan	2.34	27.8
East Tremont	Bronx	4.38	31.73
Union Sq	Manhattan	0.24	25.11
Greenwich Village North	Manhattan	3.06	50.67
Greenwich Village South	Manhattan	0.08	58.7
Lenox Hill West	Manhattan	0.47	24
Sunnyside	Queens	0.89	8.84
Bloomingdale	Manhattan	1.93	6.87
Sutton Place/Turtle Bay North	Manhattan	0.07	15.8
Times Sq/Theatre District	Manhattan	0.28	65.63
Downtown Brooklyn/MetroTech	Brooklyn	0.66	33.58
Midtown South	Manhattan	2.04	13.65
East Harlem South	Manhattan	1.51	20.98
Penn Station/Madison Sq West	Manhattan	1.17	14.44
Financial District South	Manhattan	6.13	27
Murray Hill	Manhattan	0.25	9.2
Starrett City	Brooklyn	0.17	8.13
Richmond Hill	Queens	0.41	13.9
Van Cortlandt Village	Bronx	0.78	15.8
Yorkville East	Manhattan	0.13	26.07
Murray Hill	Manhattan	0.41	48.06
Morningside Heights	Manhattan	0.29	43.25
Lincoln Square East	Manhattan	2.6	13.46
Midtown East	Manhattan	2.21	13.9
Midtown East	Manhattan	10.76	59.97
Gramercy	Manhattan	8.09	40.32
Yorkville West	Manhattan	1.46	10.42
Midtown North	Manhattan	5.43	22.16
Fort Greene	Brooklyn	0.25	26.93
Central Park	Manhattan	0.73	24.5
Sutton Place/Turtle Bay North	Manhattan	2	11.3
East Concourse/Concourse Village	Bronx	0.75	20.46
Hamilton Heights	Manhattan	2.15	13.39
Midtown Center	Manhattan	0.07	20.24
East Village	Manhattan	3.06	39.46
Central Park	Manhattan	1.79	9.1
Midtown Center	Manhattan	2	19.87
Clinton East	Manhattan	0.43	42
Manhattan Valley	Manhattan	1.91	7.7
Union Sq	Manhattan	0.1	38.3
Greenwich Village North	Manhattan	0.86	47.99
Steinway	Queens	0.44	35.68
Jackson Heights	Queens	4.76	12.93
Lincoln Square East	Manhattan	1.02	9.88
Stuyvesant Heights	Brooklyn	1.27	17.08
Yorkville West	Manhattan	0.79	13.6
Upper East Side South	Manhattan	0.56	11.45
Sutton Place/Turtle Bay North	Manhattan	4	16.78
Clinton East	Manhattan	0.26	28.8
Gramercy	Manhattan	4.39	19.1
Williamsburg (North Side)	Brooklyn	0.65	13.42
West Village	Manhattan	3.08	47.73
Greenwich Village South	Manhattan	2.08	15.3
Penn Station/Madison Sq West	Manhattan	0.24	9.66
Lenox Hill West	Manhattan	0.08	23.05
TriBeCa/Civic Center	Manhattan	5.35	7.9
Penn Station/Madison Sq West	Manhattan	0.43	10.74
Central Harlem	Manhattan	0.49	15.3
World Trade Center	Manhattan	1.11	63.63
Downtown Brooklyn/MetroTech	Brooklyn	1.64	10.1
Manhattan Valley	Manhattan	0.36	31.46
East Harlem South	Manhattan	2.25	22.3
Midtown North	Manhattan	1.44	6.9
Morningside Heights	Manhattan	0.69	18.08
Central Park	Manhattan	7.73	31.77
Sutton Place/Turtle Bay North	Manhattan	0.66	13.19
Yorkville West	Manhattan	1.06	49.9
Times Sq/Theatre District	Manhattan	5.49	34.2
Brooklyn Heights	Brooklyn	4.16	7.6
World Trade Center	Manhattan	0.37	12.81
Long Island City/Hunters Point	Queens	2.69	82.6
LaGuardia Airport	Queens	0.68	42.8
Yorkville West	Manhattan	2.64	36.06
Penn Station/Madison Sq West	Manhattan	1.51	47.56
Yorkville East	Manhattan	0.13	13.8
Lincoln Square West	Manhattan	0.14	47.7
Gramercy	Manhattan	1.44	10.88
Sutton Place/Turtle Bay North	Manhattan	3.31	24.69
DUMBO/Vinegar Hill	Brooklyn	0.17	13.6
Upper West Side South	Manhattan	0.15	23.1
Manhattanville	Manhattan	4.74	21.46
Lincoln Square East	Manhattan	1.77	11.2
Elmhurst/Maspeth	Queens	0.11	20.51
Murray Hill	Manhattan	2.35	28.2
Jackson Heights	Queens	1.73	17.8
Elmhurst	Queens	3.63	32.2
Midtown North	Manhattan	0.35	70.15
Union Sq	Manhattan	5.89	73.3
Auburndale	Queens	1.48	10.96
Fort Greene	Brooklyn	2.02	44.33
Clinton East	Manhattan	3.42	57.8
Stuy Town/Peter Cooper Village	Manhattan	1.06	24.07
Upper East Side South	Manhattan	12.09	19.6
Central Park	Manhattan	0.55	35.6
East Harlem North	Manhattan	2.96	10
Manhattan Valley	Manhattan	0.9	14.9
Penn Station/Madison Sq West	Manhattan	0.45	47.19
East Harlem North	Manhattan	0.43	21.8
Forest Hills	Queens	2.9	17
Midtown South	Manhattan	0.01	32.45
Lincoln Square West	Manhattan	0.81	74.5
Garment District	Manhattan	2.96	13.69
Astoria	Queens	0.33	21.9
Park Slope	Brooklyn	0.04	69
JFK Airport	Queens	5.77	15.14
Yorkville West	Manhattan	4.44	19.07
Rego Park	Queens	0.86	36.7
East Village	Manhattan	3.42	15.2
Lenox Hill East	Manhattan	0.01	27
Lincoln Square East	Manhattan	4.95	74.1
LaGuardia Airport	Queens	3.51	45.36
Financial District North	Manhattan	0.08	26.1
Washington Heights South	Manhattan	4.33	8.6
East Village	Manhattan	0.22	11.49
Lower East Side	Manhattan	0.32	27.71
Lenox Hill East	Manhattan	0.84	12.5
Yorkville East	Manhattan	0.26	52.2
Upper East Side South	Manhattan	2.91	14.6
Garment District	Manhattan	0.22	13.06
Midtown Center	Manhattan	0.31	11.2
Lincoln Square East	Manhattan	1.31	35.5
Brooklyn Heights	Brooklyn	0.2	40.21
Financial District North	Manhattan	3.65	9.08
Union Sq	Manhattan	0.43	13.48
Lincoln Square West	Manhattan	0.44	29.9
Washington Heights South	Manhattan	0.97	18.1
Upper East Side South	Manhattan	0.01	5.18
Midtown North	Manhattan	2.5	14.59
Midtown Center	Manhattan	1.74	13.87
Lincoln Square East	Manhattan	2.24	27.9
East Harlem South	Manhattan	0.11	38.52
TriBeCa/Civic Center	Manhattan	3.16	55
Clinton East	Manhattan	4.2	47.25
Lincoln Square West	Manhattan	5	38.17
Penn Station/Madison Sq West	Manhattan	0.33	57.87
Gowanus	Brooklyn	0.04	36.59
Lenox Hill West	Manhattan	1.54	21.99
East Village	Manhattan	0.32	15.23
Greenwich Village South	Manhattan	0.48	19.2
Times Sq/Theatre District	Manhattan	1.97	31.83
Garment District	Manhattan	0.07	34.1
Lincoln Square East	Manhattan	6.18	11.14
West Chelsea/Hudson Yards	Manhattan	0.23	17.2
West Chelsea/Hudson Yards	Manhattan	1.26	24.52
Times Sq/Theatre District	Manhattan	1.11	9.1
South Ozone Park	Queens	0.04	20.73
West Chelsea/Hudson Yards	Manhattan	0.37	20.67
Old Astoria	Queens	0.63	44.2
Lincoln Square West	Manhattan	3.94	76.86
Midtown North	Manhattan	4.65	58.89
Crown Heights North	Brooklyn	2.7	19.5
Midtown Center	Manhattan	0.07	15.8
Upper East Side North	Manhattan	2.46	29.57
Alphabet City	Manhattan	0.49	37.19
Park Slope	Brooklyn	1.78	18.9
East Harlem North	Manhattan	1.49	28.99
Lincoln Square East	Manhattan	1.42	13.73
TriBeCa/Civic Center	Manhattan	0.25	25.33
Washington Heights South	Manhattan	3.62	18.51
Elmhurst	Queens	0.99	21.67
Greenwich Village North	Manhattan	0.56	106.9
Midtown North	Manhattan	3.04	32.26
Hamilton Heights	Manhattan	2.4	44.71
Stuyvesant Heights	Brooklyn	1.13	19.62
Midtown East	Manhattan	0.46	42.4
Lenox Hill East	Manhattan	4.9	8.22
Morningside Heights	Manhattan	4.47	12.04
Midtown South	Manhattan	0.18	28.8
Midtown South	Manhattan	2.74	23.96
LaGuardia Airport	Queens	0.36	44.8
Battery Park City	Manhattan	0.53	9.8
Brighton Beach	Brooklyn	0.96	26.33
Times Sq/Theatre District	Manhattan	0.55	17.4
Midtown South	Manhattan	1.96	85.9
Upper West Side South	Manhattan	2.1	28.13
Upper East Side South	Manhattan	3.48	20.4
Battery Park City	Manhattan	0.26	16.4
Lenox Hill West	Manhattan	1.11	12.91
Boerum Hill	Brooklyn	1.49	27.17
Union Sq	Manhattan	0.17	19
Upper East Side South	Manhattan	2.25	14.9
Union Sq	Manhattan	0.38	14.46
JFK Airport	Queens	0.99	51.8
Midtown South	Manhattan	0.5	14.25
Upper West Side South	Manhattan	1.01	36.47
Gramercy	Manhattan	2.04	18.6
UN/Turtle Bay South	Manhattan	6.2	15.29
East Chelsea	Manhattan	0.33	24.58
Clinton East	Manhattan	2.29	9.87
TriBeCa/Civic Center	Manhattan	2.41	12.92
Jackson Heights	Queens	0.27	84.74
Times Sq/Theatre District	Manhattan	0.19	36.3
Clinton East	Manhattan	0	24.8
Midtown Center	Manhattan	0.36	37.5
Midtown East	Manhattan	9.81	11.2
Rego Park	Queens	0.26	20.05
Financial District North	Manhattan	1.31	6.21
Park Slope	Brooklyn	0.03	105.4
Times Sq/Theatre District	Manhattan	0.28	25.4
Jackson Heights	Queens	0.26	74.1
Richmond Hill	Queens	0.59	12.7
LaGuardia Airport	Queens	0.44	36.1
Midtown East	Manhattan	9.26	32.3
Lincoln Square East	Manhattan	0.71	30.52
Union Sq	Manhattan	0.04	16.22
Park Slope	Brooklyn	1.59	35.91
Greenwich Village North	Manhattan	3.42	16.6
East Chelsea	Manhattan	1.28	43.09
Greenwich Village North	Manhattan	0.2	32.6
East New York	Brooklyn	0.85	10.84
Flatiron	Manhattan	0.34	15.83
Midtown East	Manhattan	2.16	32.3
Lenox Hill East	Manhattan	0.52	25.92
Lincoln Square East	Manhattan	0.67	44.37
East Chelsea	Manhattan	0.39	9.31
Lenox Hill East	Manhattan	2.25	17.79
Yorkville West	Manhattan	3.27	26.51
Union Sq	Manhattan	1.75	28.27
Upper West Side South	Manhattan	0.02	19.63
Little Italy/NoLiTa	Manhattan	1.4	10.43
Belmont	Bronx	0.05	24.33
Central Harlem	Manhattan	1.88	33.4
Midtown North	Manhattan	0.98	30.5
Greenwich Village South	Manhattan	0.85	19.12
West Chelsea/Hudson Yards	Manhattan	0.11	15.58
Lenox Hill West	Manhattan	4.81	65.74
LaGuardia Airport	Queens	1.19	9.4
LaGuardia Airport	Queens	0.05	61.8
West Chelsea/Hudson Yards	Manhattan	0.01	19.9
TriBeCa/Civic Center	Manhattan	0.69	29.3
Upper East Side North	Manhattan	2.93	23.8
East Village	Manhattan	2.15	55.5
Times Sq/Theatre District	Manhattan	0.47	123.16
Lower East Side	Manhattan	2.16	117.77
Murray Hill	Manhattan	2.15	172.49
Flatiron	Manhattan	0.13	61.4
Morningside Heights	Manhattan	1.17	21.1
East Chelsea	Manhattan	3.49	21.73
Upper East Side North	Manhattan	1.64	44.2
Park Slope	Brooklyn	2.54	41.8
Midtown North	Manhattan	2.93	42.03
Lincoln Square East	Manhattan	4.01	27.01
East Harlem North	Manhattan	4.9	9.39
Bushwick South	Brooklyn	0.09	18.52
Prospect Heights	Brooklyn	3.84	19.9
Upper West Side South	Manhattan	0.96	19.86
Flatlands	Brooklyn	0.21	13.9
Flatiron	Manhattan	0.05	12.44
Astoria	Queens	2.58	20.74
East Harlem South	Manhattan	0.44	25.98
Woodside	Queens	0.84	21.18
Lenox Hill East	Manhattan	3.96	19.8
West Village	Manhattan	5.48	52.08
East Chelsea	Manhattan	2	21
JFK Airport	Queens	2.03	27.4
Midtown South	Manhattan	1.54	11.98
Murray Hill	Manhattan	3.37	15.47
