year,month,date_of_month,day_of_week,births
2006,3,9,3,12237
2006,1,16,5,12937
2006,3,11,4,8823
2006,3,24,4,16081
2006,11,25,2,9115
2006,11,31,6,10433
2006,6,20,2,12102
2006,3,23,3,11720
2006,1,26,4,10934
2006,2,7,1,8921
2006,11,14,5,14287
2006,2,19,7,8755
2006,7,7,5,10274
2006,11,18,7,12244
2006,2,25,4,12149
2006,12,29,1,10200
2006,8,19,3,6808
2006,10,23,2,13545
2006,5,12,5,11887
2006,11,15,6,13156
2006,3,30,1,8444
2006,2,13,1,10073
2006,12,19,1,14208
2006,10,17,3,9407
2006,2,29,4,12751
2006,4,19,6,11356
2006,1,24,5,11385
2006,8,8,4,14309
2006,12,15,7,8549
2006,3,21,7,9186
2006,8,10,2,11255
2006,9,9,1,13979
2006,12,23,5,7794
2006,4,23,1,11382
2006,7,15,4,16081
2006,12,15,6,10773
2006,1,25,1,9133
2006,7,18,7,10546
2006,10,27,3,11412
2006,11,11,2,12686
2006,6,28,5,13225
2006,9,30,6,13708
2006,5,10,4,10615
2006,10,17,5,12141
2006,8,27,5,7146
2006,4,16,2,10914
2006,4,12,4,13420
2006,2,28,1,12790
2006,12,22,5,16081
2006,2,27,2,9010
2006,9,29,5,7848
2006,10,4,2,16081
2006,5,8,1,10257
2006,1,26,4,12587
2006,1,23,6,9770
2006,10,1,7,13603
2006,4,31,1,16063
2006,3,16,5,10616
2006,3,24,2,9562
2006,12,8,3,10632
2006,1,19,5,6506
2006,3,28,4,14902
2006,8,11,7,11588
2006,11,18,5,10685
2006,9,22,7,11315
2006,8,30,6,12828
2006,3,9,5,14207
2006,3,2,5,13255
2006,9,25,7,12804
2006,3,15,7,12458
2006,9,27,6,12088
2006,9,14,2,7474
2006,12,19,5,7063
2006,4,24,7,8185
2006,8,7,5,13024
2006,10,3,1,16081
2006,9,8,6,9386
2006,11,12,7,10751
2006,6,17,3,15168
2006,5,9,7,10060
2006,11,10,1,12749
2006,11,9,3,11188
2006,12,26,6,10756
2006,11,16,2,8565
2006,12,13,1,12464
2006,6,10,1,10697
2006,5,30,5,15218
2006,1,29,2,12467
2006,10,17,4,10327
2006,7,3,6,8728
2006,10,19,7,11906
2006,7,11,1,11690
2006,9,13,2,14488
2006,7,15,7,8564
2006,6,21,3,8234
2006,5,11,3,10053
2006,3,8,1,11998
2006,12,3,2,11704
2006,11,23,2,11335
2006,3,14,4,9637
2006,7,28,1,9834
2006,6,25,4,13839
2006,8,8,4,13231
2006,3,15,3,9553
2006,7,17,5,12958
2006,1,2,1,10379
2006,3,9,2,11849
2006,2,11,6,14187
2006,10,9,5,10335
2006,5,14,5,7532
2006,9,5,6,14080
2006,11,30,3,11873
2006,12,5,2,8331
2006,10,31,2,9975
2006,12,8,7,11801
2006,3,18,3,11527
2006,4,31,5,11319
2006,2,7,7,12178
2006,11,29,1,8657
2006,10,18,4,15164
2006,4,25,4,12312
2006,7,31,1,12470
2006,9,3,5,13079
2006,10,1,4,12291
2006,4,25,5,10734
2006,5,12,3,9966
2006,8,13,4,5728
2006,5,28,5,14079
2006,2,2,5,11291
2006,7,15,4,9834
2006,10,25,3,12513
2006,1,20,6,12005
2006,12,9,2,11851
2006,1,5,1,7350
2006,5,25,3,8443
2006,1,19,3,13022
2006,6,28,5,10756
2006,1,26,1,13782
2006,6,2,1,8694
2006,11,5,2,12629
2006,9,14,5,13394
2006,10,12,1,8139
2006,6,24,6,11352
2006,10,3,1,11651
2006,12,22,5,9947
2006,1,12,4,10340
2006,3,28,6,15897
2006,2,24,6,13025
2006,10,13,2,8603
2006,3,21,5,8877
2006,12,13,7,7859
2006,4,14,2,12319
2006,8,12,5,14053
2006,10,26,4,12629
2006,8,15,4,10607
2006,9,24,2,11654
2006,12,4,1,10883
2006,3,8,4,13749
2006,10,7,1,10359
2006,6,4,1,10948
2006,11,8,3,10125
2006,2,20,2,11201
2006,1,4,1,13097
2006,10,18,4,13713
2006,8,29,3,16081
2006,12,19,1,9873
2006,12,6,3,7871
2006,12,24,3,14434
2006,6,5,6,12556
2006,6,15,1,13815
2006,11,25,7,11972
2006,9,19,3,14162
2006,8,29,1,15972
2006,8,24,2,12538
2006,5,8,6,10128
2006,5,12,4,13876
2006,9,14,6,13542
2006,2,20,4,10549
2006,3,13,4,10230
2006,10,22,1,9923
2006,6,24,3,14815
2006,9,28,7,13027
2006,5,20,1,10089
2006,8,22,7,12673
2006,11,16,3,13498
2006,10,10,5,10285
2006,10,23,1,13559
2006,12,17,1,12139
2006,3,10,4,10822
2006,6,28,1,10807
2006,4,26,1,13632
2006,12,7,3,10968
2006,5,25,5,11509
2006,10,2,6,14408
2006,4,8,7,9614
2006,6,16,7,13987
2006,7,19,3,13214
2006,4,2,5,8637
2006,12,13,3,14473
2006,2,27,5,8137
2006,10,29,5,10577
2006,8,7,5,12368
2006,7,24,2,11687
2006,5,1,1,9433
2006,2,22,3,12688
2006,6,28,6,12256
2006,6,4,4,12078
2006,8,27,4,12770
2006,1,8,4,10269
2006,12,14,2,12417
2006,5,14,4,13526
2006,5,5,3,12008
2006,5,27,1,14667
2006,8,6,6,9455
2006,9,6,5,9288
2006,5,17,5,14507
2006,11,17,3,12232
2006,10,26,7,14432
2006,1,31,5,5882
2006,8,6,1,16081
2006,4,4,1,8371
2006,12,30,6,9079
2006,7,14,6,11976
2006,7,5,5,12402
2006,4,12,5,9160
2006,7,3,6,11013
2006,10,17,4,14348
2006,9,18,3,15786
2006,8,11,5,11620
2006,2,3,5,12405
2006,11,30,3,10144
2006,12,2,7,13161
2006,11,28,7,10950
2006,1,16,5,13094
2006,1,1,7,14370
2006,7,18,5,10738
2006,10,26,1,11459
2006,11,28,7,10422
2006,4,15,3,11081
2006,1,19,1,9711
2006,3,5,3,14274
2006,4,21,6,12582
2006,5,26,1,10255
2006,1,11,5,13523
2006,4,13,6,14738
2006,6,8,1,13385
2006,8,3,5,8988
2006,7,8,7,13561
2006,2,24,7,12579
2006,3,8,3,5728
2007,6,15,1,9280
2007,1,27,3,10966
2007,9,16,4,11083
2007,9,15,7,10282
2007,2,5,1,9650
2007,9,8,5,9082
2007,12,16,7,11280
2007,11,24,4,10688
2007,11,15,6,11127
2007,5,18,1,11101
2007,4,24,2,11202
2007,11,31,7,12124
2007,6,2,1,14070
2007,6,5,2,8640
2007,11,4,2,11321
2007,7,29,2,10886
2007,8,23,3,6683
2007,8,6,4,10358
2007,4,9,3,8521
2007,2,21,5,15988
2007,5,7,2,11210
2007,7,11,4,10532
2007,3,28,3,10716
2007,12,19,6,11547
2007,9,24,1,11506
2007,5,2,6,14201
2007,7,13,7,10642
2007,3,14,2,11151
2007,5,13,7,10181
2007,4,21,2,14823
2007,6,19,5,9200
2007,9,26,2,8783
2007,4,12,2,11855
2007,8,30,1,11627
2007,3,7,1,13851
2007,9,11,1,13401
2007,8,24,7,7313
2007,8,23,3,13787
2007,12,9,7,10768
2007,12,21,2,12532
2007,9,9,5,11601
2007,6,19,3,11096
2007,11,15,7,6161
2007,4,8,2,10999
2007,4,17,4,13032
2007,11,8,6,6697
2007,10,12,1,8567
2007,6,10,1,8609
2007,6,12,5,13833
2007,5,9,3,9175
2007,5,21,2,12182
2007,10,27,3,14292
2007,6,19,2,9643
2007,4,8,4,14352
2007,12,22,2,9881
2007,6,13,5,12479
2007,10,4,1,8459
2007,4,14,4,10750
2007,12,4,1,6328
2007,5,13,7,10118
2007,12,5,7,10742
2007,3,6,6,14314
2007,6,29,5,14791
2007,8,15,7,11787
2007,8,15,6,6227
2007,12,27,2,11971
2007,10,17,2,8548
2007,3,19,5,10338
2007,6,13,7,9403
2007,5,3,5,13188
2007,8,17,4,14090
2007,6,30,7,10910
2007,10,4,2,13075
2007,9,7,3,6830
2007,2,15,4,5961
2007,5,26,1,12493
2007,11,15,1,8445
2007,9,20,5,11732
2007,1,6,7,11667
2007,6,17,2,13347
2007,7,30,3,12275
2007,3,7,5,9974
2007,5,29,4,13465
2007,8,26,5,8944
2007,5,15,7,11701
2007,6,28,1,10919
2007,5,21,5,11004
2007,6,6,2,13290
2007,12,18,3,10859
2007,6,28,3,12655
2007,3,25,2,13111
2007,8,25,6,13094
2007,7,6,7,12923
2007,4,12,3,13844
2007,1,25,4,7976
2007,4,24,6,8070
2007,1,6,4,10442
2007,11,1,2,12390
2007,8,19,5,9983
2007,7,18,5,10938
2007,5,2,2,10581
2007,7,20,5,16081
2007,5,17,2,12989
2007,9,25,3,8810
2007,11,3,7,11829
2007,9,7,3,11509
2007,12,2,2,9716
2007,11,21,3,11535
2007,12,11,3,10925
2007,7,4,1,14339
2007,12,24,2,13057
2007,11,25,1,12853
2007,4,2,1,11709
2007,9,7,2,13036
2007,3,10,7,12909
2007,11,13,6,12874
2007,6,3,1,10634
2007,8,29,3,5925
2007,12,21,7,12971
2007,2,5,4,12826
2007,6,16,3,8981
2007,2,20,2,11697
2007,12,24,4,12787
2007,12,15,2,14860
2007,7,5,3,11776
2007,7,17,4,11594
2007,9,15,1,14272
2007,11,29,7,9235
2007,3,28,3,9107
2007,8,6,5,10349
2007,6,24,2,11113
2007,5,21,4,16081
2007,12,8,7,12098
2007,11,9,2,11366
2007,12,12,4,10389
2007,4,26,1,11136
2007,6,29,7,14008
2007,5,5,4,8789
2007,11,29,1,12592
2007,12,30,1,12317
2007,9,1,5,12266
2007,9,4,2,7841
2007,7,22,2,10628
2007,10,28,6,11961
2007,1,14,3,14732
2007,2,10,5,10645
2007,7,8,6,11147
2007,10,27,2,12233
2007,6,5,6,6087
2007,1,8,3,12551
2007,7,13,2,14275
2007,2,16,3,13327
2007,2,22,1,9783
2007,2,3,3,9819
2007,10,9,3,12674
2007,9,2,5,9971
2007,11,20,7,8604
2007,3,4,5,16081
2007,10,17,3,12664
2007,1,24,5,14284
2007,3,7,3,11219
2007,2,11,1,8530
2007,3,2,4,11446
2007,8,10,5,9972
2007,4,9,4,10487
2007,10,3,2,7564
2007,7,3,3,12191
2007,7,28,3,8467
2007,6,5,4,8085
2007,7,16,1,10392
2007,2,12,7,15009
2007,5,25,4,10363
2007,9,13,4,10555
2007,10,29,5,10241
2007,1,21,4,10320
2007,9,6,5,13449
2007,2,2,6,7620
2007,3,18,4,11287
2007,6,15,1,14950
2007,8,4,2,11474
2007,7,31,3,10740
2007,12,13,2,13369
2007,3,28,2,9705
2007,1,19,4,8797
2007,5,21,6,11869
2007,7,25,6,9332
2007,3,17,6,12453
2007,4,14,4,11979
2007,5,28,5,11677
2007,4,12,7,9557
2007,10,22,6,13795
2007,9,18,5,11869
2007,1,14,6,10581
2007,8,8,5,11822
2007,7,9,6,11897
2007,12,10,3,11458
2007,11,15,7,16081
2007,5,2,4,9655
2007,2,17,2,8209
2007,2,25,7,9829
2007,2,8,4,10170
2007,10,27,4,12549
2007,8,28,2,11231
2007,6,30,1,12441
2007,6,10,4,11211
2007,4,31,6,12304
2007,2,1,2,9279
2007,3,11,5,16081
2007,11,30,3,10155
2007,5,27,4,11198
2007,7,1,3,9395
2007,3,6,2,11048
2007,9,14,3,12672
2007,5,18,6,11595
2007,4,8,4,8473
2007,5,4,6,10179
2007,12,15,7,11912
2007,11,30,2,13407
2007,3,10,1,12362
2007,10,29,1,12841
2007,3,19,7,13403
2007,7,29,5,13660
2007,5,29,1,11415
2007,7,9,6,9575
2007,8,6,4,10412
2007,7,9,6,12621
2007,1,23,6,11337
2007,9,7,6,9520
2007,8,22,7,16081
2007,2,25,6,6732
2007,1,11,6,11469
2007,9,23,4,12990
2007,10,16,5,7229
2007,3,1,7,12049
2007,7,24,7,15393
2007,6,7,1,12586
2007,11,5,2,12075
2007,8,12,3,11044
2007,9,30,3,14198
2007,2,7,4,16081
2007,5,14,2,11224
2007,8,29,7,12324
2007,11,30,5,9551
2007,4,4,7,9984
2007,2,19,5,12269
2007,1,15,3,11150
2007,2,8,7,12674
2007,11,12,2,14212
2007,7,8,2,10152
2007,8,8,3,11954
2007,5,26,2,10992
2007,7,10,3,16081
2007,3,20,3,10983
2007,12,17,4,12255
2007,4,22,4,11960
2007,10,3,4,13242
2007,12,30,1,9576
2007,3,3,2,7946
2007,6,8,1,13220
2007,7,17,7,7052
2007,6,12,2,10095
2007,12,18,7,12160
2007,1,21,2,15028
2007,7,30,5,10518
2007,7,4,5,12960
2007,3,22,6,8812
2007,7,22,6,13279
2007,5,17,7,8329
2007,8,14,4,12268
2007,9,21,2,10363
2007,10,9,7,14269
2007,10,2,5,10201
2007,10,28,1,10001
2007,5,7,6,7052
2007,11,13,5,13223
2007,6,5,5,7746
2007,8,7,2,9099
2007,10,26,4,10883
2007,1,6,4,13032
2007,5,23,3,9408
2007,11,6,1,9944
2007,1,10,2,9869
2007,6,15,6,13502
2007,11,11,5,8391
2007,6,17,1,11526
2007,11,24,3,12932
2007,9,25,7,12223
2007,1,29,3,11493
2007,11,18,1,12174
2007,4,12,5,11854
2007,12,19,6,10307
2007,4,6,2,9894
2007,6,14,1,12161
2007,6,29,3,16081
2007,5,2,3,11269
2007,2,11,4,11950
2007,10,2,1,16081
2007,8,17,3,12162
2007,2,8,5,9980
2007,4,5,1,10715
2007,11,30,3,11140
2007,1,17,6,9657
2007,3,8,4,9607
2007,2,10,2,11797
2007,10,13,2,9523
2007,11,20,5,13523
2007,12,2,2,9700
2007,5,28,4,12050
2007,8,28,2,13037
2007,8,7,6,12126
2007,11,29,7,10285
2007,10,14,3,11653
2007,3,18,1,12295
2007,3,8,2,8715
2007,8,13,6,13617
2007,7,3,5,11415
2007,1,21,3,12809
2007,8,3,3,9173
2007,8,22,7,15403
2007,11,27,1,11091
2007,7,17,4,14416
2007,9,19,1,8550
2007,11,10,6,15359
2007,7,7,2,11496
2007,7,5,5,12211
2007,4,20,5,10127
2007,10,21,4,9507
2007,2,26,4,10706
2007,12,23,2,12805
2007,11,24,5,9848
2007,12,7,5,15344
2007,11,7,5,9249
2007,8,6,1,10348
2007,11,10,1,12403
2007,12,16,6,7710
2007,4,29,1,14234
2007,1,11,7,14051
2007,8,6,5,9690
2007,7,13,1,12945
2007,10,10,1,14491
2007,3,20,5,12392
2007,1,19,3,9599
2007,9,15,1,11260
2007,10,15,6,13084
2007,8,28,1,8537
2007,10,29,5,10737
2007,8,17,2,11352
2007,4,4,4,12039
2007,5,24,2,9281
2007,10,15,7,12783
2007,7,5,1,9223
2007,1,5,1,13917
2007,6,26,5,13972
2007,4,17,7,5728
2007,2,21,6,10262
2007,4,2,7,12594
2007,4,2,4,11250
2007,4,10,4,8589
2007,10,8,6,10656
2007,5,28,4,11191
2007,11,9,2,11866
2007,6,29,7,11918
2007,4,4,5,12459
2007,11,25,5,9340
2007,12,25,1,12428
2007,4,18,6,12304
2007,4,3,5,10546
2007,9,13,1,9297
2007,2,5,1,16081
2007,8,14,7,5728
2007,3,29,6,8732
2007,11,16,2,7838
2007,11,31,2,12861
2007,2,9,1,13410
2007,7,29,5,9039
2007,8,3,2,9817
2007,11,19,7,13328
2007,11,17,3,10624
2007,8,5,7,8773
2007,3,15,4,11497
2007,6,14,7,14154
2007,5,19,1,9947
2007,9,3,3,11634
2008,1,7,2,9488
2008,7,15,1,8697
2008,12,16,1,10023
2008,1,14,4,10781
2008,8,10,3,13911
2008,3,28,7,12667
2008,10,25,1,12075
2008,5,8,4,10052
2008,10,23,5,12272
2008,12,13,3,9636
2008,5,22,6,10100
2008,4,16,1,14158
2008,4,25,6,11008
2008,9,17,4,9098
2008,11,1,6,9286
2008,12,26,4,8820
2008,12,7,1,10764
2008,2,12,2,11222
2008,10,2,3,12230
2008,11,18,3,11630
2008,9,31,4,11225
2008,4,11,2,9963
2008,9,6,4,7873
2008,6,19,6,12581
2008,2,8,5,10052
2008,8,25,3,11708
2008,9,29,2,12722
2008,1,9,3,13506
2008,6,8,7,11242
2008,9,17,4,9504
2008,10,16,6,13105
2008,10,4,5,11301
2008,6,16,2,11648
2008,4,23,3,11276
2008,7,19,5,11811
2008,12,16,4,11202
2008,9,11,2,10201
2008,8,10,4,10254
2008,2,11,2,13350
2008,2,20,2,14024
2008,5,8,6,10125
2008,1,2,1,8892
2008,8,3,2,10587
2008,11,3,4,11181
2008,6,15,1,12475
2008,10,3,1,11210
2008,12,23,4,14937
2008,11,27,5,12058
2008,8,9,5,12757
2008,6,3,7,7308
2008,9,3,7,10841
2008,5,24,3,13557
2008,2,18,2,13758
2008,5,6,6,10590
2008,3,7,7,10909
2008,10,8,7,15255
2008,3,22,6,16081
2008,11,25,5,8957
2008,3,4,7,9537
2008,3,21,7,12591
2008,3,2,6,12096
2008,7,18,5,7005
2008,12,18,5,5728
2008,10,12,4,9735
2008,8,10,7,10096
2008,2,14,5,8716
2008,6,13,4,12759
2008,12,8,6,11793
2008,10,23,5,13852
2008,8,15,5,10375
2008,12,10,1,11488
2008,6,11,4,16081
2008,8,8,1,15721
2008,2,28,7,9366
2008,3,4,4,13445
2008,6,3,5,10785
2008,7,11,4,9921
2008,12,6,4,16081
2008,2,28,7,14444
2008,4,14,1,10558
2008,10,29,3,10472
2008,9,30,7,10578
2008,12,13,7,10282
2008,7,20,5,11282
2008,3,20,2,13282
2008,11,6,5,9636
2008,7,2,6,11546
2008,3,11,5,11647
2008,4,16,4,9012
2008,12,7,2,12500
2008,6,15,7,13790
2008,8,15,2,12324
2008,10,8,4,6791
2008,5,17,2,11221
2008,6,23,4,9310
2008,3,3,6,9585
2008,9,10,6,12624
2008,11,4,5,13262
2008,8,26,6,14871
2008,9,7,7,12920
2008,11,16,6,11891
2008,4,23,4,11450
2008,2,24,7,9690
2008,2,11,7,13464
2008,11,24,4,13682
2008,10,26,4,13188
2008,3,14,2,11835
2008,10,19,6,12780
2008,9,10,7,13232
2008,8,3,6,13175
2008,8,20,2,16081
2008,12,11,1,11857
2008,2,6,5,10030
2008,11,24,7,11954
2008,11,13,1,9296
2008,8,2,1,14097
2008,7,17,2,12456
2008,10,1,1,12720
2008,12,5,7,11973
2008,11,11,2,9973
2008,11,3,2,11729
2008,10,9,6,12089
2008,12,26,7,12003
2008,9,14,7,13487
2008,1,14,6,11287
2008,5,7,3,8636
2008,1,16,4,11438
2008,4,14,7,14773
2008,8,14,4,11821
2008,12,27,4,11271
2008,1,30,6,11365
2008,6,20,1,12764
2008,12,29,3,11448
2008,7,8,6,15357
2008,3,13,5,13112
2008,9,29,7,9131
2008,12,16,2,15327
2008,8,31,7,13087
2008,11,20,5,13338
2008,10,17,2,15960
2008,9,7,5,12931
2008,10,22,5,12628
2008,1,30,7,13678
2008,9,10,6,9757
2008,2,10,2,10624
2008,8,4,4,13583
2008,12,27,4,11674
2008,5,1,7,10162
2008,4,9,6,10372
2008,4,12,6,11632
2008,10,26,5,10248
2008,5,19,1,12176
2008,3,30,5,11638
2008,12,9,2,7157
2008,9,12,4,14131
2008,9,21,1,13199
2008,4,6,6,6932
2008,4,10,6,9088
2008,4,5,3,7907
2008,3,27,1,12055
2008,1,7,3,10037
2008,9,10,3,10904
2008,5,18,3,13561
2008,1,22,3,10442
2008,12,8,1,7952
2008,5,4,2,7703
2008,11,9,7,16081
2008,12,3,4,11004
2008,11,28,5,12079
2008,10,22,4,11035
2008,8,18,1,14009
2008,8,11,5,8943
2008,11,15,5,11679
2008,11,16,5,13571
2008,7,2,3,12931
2008,4,4,2,10889
2008,5,4,3,11823
2008,8,12,7,12427
2008,6,7,5,16081
2008,1,16,3,13357
2008,2,25,4,12098
2008,4,6,3,11703
2008,3,14,4,11975
2008,4,13,3,13746
2008,11,10,4,9441
2008,10,13,3,14839
2008,3,8,1,11270
2008,1,5,7,9973
2008,5,15,6,13280
2008,10,31,7,14880
2008,6,1,6,8040
2008,1,4,5,13876
2008,7,18,1,12167
2008,2,19,5,13561
2008,4,19,7,10691
2008,10,20,1,7488
2008,9,5,7,14161
2008,12,18,6,11896
2008,2,7,5,8472
2008,1,5,1,10721
2008,12,18,2,10227
2008,7,20,3,14867
2008,11,21,4,9064
2008,3,12,4,6109
2008,5,22,2,15072
2008,3,8,4,10695
2008,10,20,4,11861
2008,12,2,4,10583
2008,9,22,1,15216
2008,11,12,1,11104
2008,10,13,3,10399
2008,12,20,5,8649
2008,8,23,4,12273
2008,7,7,6,8184
2008,2,19,6,9465
2008,12,15,1,9999
2008,3,29,6,11606
2008,3,8,7,6357
2008,8,23,5,8488
2008,4,4,2,11562
2008,11,15,1,12056
2008,5,10,4,13038
2008,3,12,5,11466
2008,5,8,4,9518
2008,8,23,7,15151
2008,7,19,6,8435
2008,8,23,3,13799
2008,12,16,4,15262
2008,11,5,3,11514
2008,8,15,6,11657
2008,3,15,4,11096
2008,11,16,4,11747
2008,3,17,7,13085
2008,3,28,4,6788
2008,6,20,2,12542
2008,11,5,1,16081
2008,3,12,2,8908
2008,11,6,2,11989
2008,8,4,3,14607
2008,4,18,1,10059
2008,8,15,4,13643
2008,1,24,7,14165
2008,9,10,4,11221
2008,3,21,2,12760
2008,5,12,3,9455
2008,1,21,3,8412
2008,1,28,4,9610
2008,8,20,4,11471
2008,4,28,6,8300
2008,2,11,7,12157
2008,8,24,5,12940
2008,11,28,2,11083
2008,8,28,1,8822
2008,5,15,2,11990
2008,4,14,2,12684
2008,2,5,3,13529
2008,11,17,4,14962
2008,10,24,2,13259
2008,11,16,6,10727
2008,6,24,7,10181
2008,3,26,3,15571
2008,3,12,2,11868
2008,6,20,1,9715
2008,9,3,2,11508
2008,4,9,2,9995
2008,5,20,5,7509
2008,2,11,3,14326
2008,6,6,2,11656
2008,7,31,3,10509
2008,12,5,2,9014
2008,9,18,3,13774
2008,11,22,6,11494
2008,4,16,3,9847
2008,6,8,3,7268
2008,8,21,4,13628
2008,5,29,6,9191
2008,8,15,3,5728
2008,8,4,1,10542
2008,10,20,5,16058
2008,9,11,5,11254
2008,12,18,4,6580
2008,7,26,2,12656
2008,6,25,5,14365
2008,1,7,1,7062
2008,6,29,2,13274
2008,1,19,3,13278
2008,6,23,4,10398
2008,1,12,1,8291
2008,3,4,1,15256
2008,9,9,6,11095
2008,3,7,1,10308
2008,6,30,2,14442
2008,7,13,1,16081
2008,8,8,2,11750
2008,8,7,1,12287
2008,6,22,6,13902
2008,2,18,4,10201
2008,3,15,1,9206
2008,4,22,5,13133
2008,10,15,1,12483
2008,7,15,4,10600
2008,11,5,6,9240
2008,1,18,3,10791
2008,1,4,7,8166
2008,3,10,7,11405
2008,7,1,2,10811
2008,2,27,4,10133
2008,12,16,7,12697
2008,10,23,1,13078
2008,5,24,4,13233
2008,10,7,7,10312
2008,10,9,5,9890
2008,6,10,3,10996
2008,8,10,4,13293
2008,9,29,6,10084
2008,7,30,5,10564
2008,5,10,5,10885
2008,12,15,6,9231
2008,8,15,5,9534
2008,12,12,7,11846
2008,11,19,5,10692
2008,6,12,3,11104
2008,9,15,4,7238
2008,12,28,4,8003
2008,11,10,4,10006
2008,5,7,3,14548
2008,1,7,2,11832
2008,7,26,7,10950
2008,10,7,4,16081
2008,6,10,3,12016
2008,12,15,2,13529
2008,11,15,2,8622
2008,1,31,2,10765
2008,9,15,2,10790
2008,10,8,4,15558
2008,10,11,2,11701
2008,1,24,5,13166
2008,3,16,6,12717
2008,5,30,6,13073
2008,10,12,2,10600
2008,10,30,7,11277
2008,3,3,1,9743
2008,4,14,3,9838
2008,1,22,4,11259
2008,11,13,6,11930
2008,9,11,2,11327
2008,11,21,2,14057
2008,2,31,2,13173
2008,7,26,5,11034
2008,6,6,6,10899
2008,10,6,5,9030
2008,4,19,3,10557
2008,2,6,5,10545
2008,8,26,7,14954
2008,8,27,4,9777
2008,9,13,1,13270
2008,2,27,5,11321
2008,11,1,1,12497
2008,1,2,2,15365
2008,8,18,1,7697
2008,4,5,3,10878
2008,1,8,1,12655
2008,5,23,2,13564
2008,12,25,7,12426
2008,9,31,1,13482
2008,1,16,1,7583
2008,2,12,4,11327
2008,12,30,7,9924
2008,2,24,2,12980
2008,5,10,2,16081
2009,2,4,5,9823
2009,9,18,3,11809
2009,10,14,1,6553
2009,9,1,4,12544
2009,8,21,1,12233
2009,6,23,7,14473
2009,12,4,2,11358
2009,6,3,3,10321
2009,12,26,5,9531
2009,8,12,4,6970
2009,10,26,6,16081
2009,5,24,5,13700
2009,9,30,2,12947
2009,4,18,3,8555
2009,3,6,3,12508
2009,7,28,4,6005
2009,5,22,7,15003
2009,8,30,2,11856
2009,6,20,4,9483
2009,1,24,7,11921
2009,4,14,4,7082
2009,11,29,4,13781
2009,6,19,5,12314
2009,2,17,7,10892
2009,7,1,7,10275
2009,3,22,1,12699
2009,2,24,6,5728
2009,12,6,3,14376
2009,9,25,1,11119
2009,5,28,6,14650
2009,1,20,6,7778
2009,12,23,4,11034
2009,4,18,2,12534
2009,10,19,2,8517
2009,12,10,2,13318
2009,1,16,3,10844
2009,10,14,5,11904
2009,10,12,7,12605
2009,7,1,6,7231
2009,5,3,4,9168
2009,7,2,2,12229
2009,7,12,4,9328
2009,1,28,5,14974
2009,2,12,3,13378
2009,2,28,1,15639
2009,10,10,7,9978
2009,9,11,3,14900
2009,4,17,4,10005
2009,6,24,5,12380
2009,11,22,6,12169
2009,6,12,3,10342
2009,8,26,2,7620
2009,12,16,5,8849
2009,9,11,7,10697
2009,4,12,6,11808
2009,7,14,4,11994
2009,6,7,4,15077
2009,1,8,4,13448
2009,7,15,6,11527
2009,12,27,5,11227
2009,4,14,5,12356
2009,9,27,4,12587
2009,2,26,4,14428
2009,4,26,3,10077
2009,11,29,2,11255
2009,10,21,6,12573
2009,6,23,5,15366
2009,9,9,1,13689
2009,2,22,1,13507
2009,12,15,5,10213
2009,1,5,7,10842
2009,10,30,3,9931
2009,4,16,6,12632
2009,6,17,1,10580
2009,2,2,7,10646
2009,6,21,1,12716
2009,9,27,6,15229
2009,2,29,6,14019
2009,10,27,2,11578
2009,8,8,4,6996
2009,1,2,6,12801
2009,8,3,7,12857
2009,3,22,3,12572
2009,12,26,7,10806
2009,8,7,3,12254
2009,12,23,5,12631
2009,10,3,2,11626
2009,9,29,4,10361
2009,8,27,3,12250
2009,11,12,5,10707
2009,10,26,4,11169
2009,6,19,5,8559
2009,12,13,6,13822
2009,4,30,3,10663
2009,4,6,5,8306
2009,5,27,7,10822
2009,1,9,7,10658
2009,5,16,3,8296
2009,10,7,5,15871
2009,10,8,2,11606
2009,9,9,6,11638
2009,11,28,4,9525
2009,6,3,3,8683
2009,12,28,1,13310
2009,4,29,2,16081
2009,5,24,3,9397
2009,6,27,5,11572
2009,3,29,7,10933
2009,9,22,2,11073
2009,1,22,4,9468
2009,1,19,2,9564
2009,9,5,7,13559
2009,9,10,1,12103
2009,1,24,1,12469
2009,4,22,3,8289
2009,8,27,3,6589
2009,1,11,1,8311
2009,5,19,3,8522
2009,5,8,4,11323
2009,5,24,6,12347
2009,4,2,7,14146
2009,7,26,4,16081
2009,9,7,3,11427
2009,3,19,3,8222
2009,5,14,7,13831
2009,5,6,6,10909
2009,10,27,6,9823
2009,8,29,7,13946
2009,6,10,7,11104
2009,1,22,6,9958
2009,5,18,7,12241
2009,4,10,3,11368
2009,10,20,2,10171
2009,5,17,2,10577
2009,8,19,5,14201
2009,1,3,5,9499
2009,11,17,4,12128
2009,9,13,4,11030
2009,12,7,1,7418
2009,10,28,4,16081
2009,2,23,5,14168
2009,9,16,4,9157
2009,11,20,2,11195
2009,11,12,1,13097
2009,6,22,6,10556
2009,7,12,7,11828
2009,5,8,1,16081
2009,8,20,1,10858
2009,5,25,4,13903
2009,11,5,7,13492
2009,11,3,2,11006
2009,12,31,4,9610
2009,5,26,6,9838
2009,1,11,7,9152
2009,4,23,6,13717
2009,8,12,4,10144
2009,5,14,1,12264
2009,3,31,5,13854
2009,3,14,2,9485
2009,5,21,6,10434
2009,5,8,6,14550
2009,7,12,1,15476
